time,east,north,altitude,velocity_east,velocity_north,velocity_up,speed,quat_w,quat_x,quat_y,quat_z,quaternion_norm_error,dcm_orthogonality_error,p,q,r,body_rate_norm,body_force_x,body_force_y,body_force_z,mx,my,mz,force_east,force_north,force_up,accel_east,accel_north,accel_up
8.200000000000001,13927.530824731328,-8.615991628987702,30021.344962171243,1700.2577292306432,-5.3213919729847134,6.599382022588976,1700.278863852678,0.986130033621807,0.0997378265079024,0.11810632663192278,0.060422002300876146,0.0,2.220446049250313e-16,0.024995084226575235,0.07200016136895068,-0.0011137913849435224,0.0762234741001596,-1080.3321975886017,128.6452852584921,13105.092182036376,-411.4274490599141,496.1106240971255,-519.8297134762628,2156.0006087226893,-2419.8933311152896,12744.523765423639,1.7966671739355744,-2.016577775929408,0.8137864711863667
8.25,14012.54371119286,-8.882061227636937,30021.674931272373,1700.34756258934,-5.422220861781184,6.640071346148295,1700.3691730415678,0.9858550103637642,0.10024180609406755,0.1199216804416473,0.060500160427167174,1.1102230246251565e-16,2.220446049250313e-16,0.024424659628485113,0.07247652160102779,-0.0015634832825174288,0.07649741604346064,-1085.0989305808166,125.01387989704854,13098.265035158624,-413.5932621470159,491.0455610352684,-519.9886996397769,2198.1151568901196,-2432.721838304377,12728.227264826017,1.8317626307417663,-2.027268198586981,0.8002060540216807
8.3,14097.561089322327,-9.153172270725996,30022.00693483968,1700.439150720877,-5.523584271710533,6.680081648849379,1700.4612429509764,0.9855770758543996,0.10072929279872984,0.12174860190382603,0.060569918747034275,1.1102230246251565e-16,1.734723475976807e-17,0.02385164099004354,0.07294776282445087,-0.0020129194543029726,0.07677453173898081,-1089.7972726247415,121.35047166508788,13091.24632953453,-415.44631504077233,485.8910062790798,-519.9599755297735,2240.4445000524165,-2445.0741592600193,12711.614189033931,1.8670370833770138,-2.0375617993833495,0.7863618241949428
8.35,14182.583046858372,-9.429351484311523,30022.340938922123,1700.5325025750458,-5.6254623616797,6.719399740059126,1700.5550824580182,0.9852962128449657,0.10120020939999333,0.12358695162673572,0.0606313116992916,0.0,2.220446049250313e-16,0.023276467693790295,0.0734138115941383,-0.002461934828998402,0.07705480390074285,-1094.4248452850588,117.65599837511067,13084.037075845576,-416.9852064582459,480.6478992318974,-519.7435515153447,2282.983890377327,-2456.9486009547177,12694.684832896672,1.902486575314439,-2.0474571674622646,0.7722540274138936
8.4,14267.609671987124,-9.710624602395509,30022.676908909125,1700.6276269038115,-5.727835220052813,6.758012441429821,1700.6507002371052,0.9850124026483124,0.10165449020407244,0.12543658842608477,0.06068437636141628,1.1102230246251565e-16,2.220446049250313e-16,0.02269958082395556,0.07387459550814707,-0.002910364811733589,0.07733819919297974,-1098.9793059519411,113.93140579210257,13076.638312211837,-418.2087726861431,475.31719543546757,-519.3395057232092,2325.728538058879,-2468.3438288864045,12677.439447230649,1.938107115049066,-2.0569531907386702,0.7578828726922069
8.450000000000001,14352.641053332314,-9.99701636339815,30023.014809531196,1700.7245322595638,-5.830682879589746,6.795906585064431,1700.748104758217,0.9847256251287844,0.10209208109788595,0.12729736935106292,0.060729152374510445,0.0,1.1102230246251565e-16,0.022121422831626516,0.07433004319459292,-0.003358045355461783,0.07762466836009668,-1103.4583490269454,110.17764739142378,13069.05110404249,-419.1160884608171,469.89986639580246,-518.7479840095101,2368.6736119418015,-2479.25886706192,12659.878237656225,1.973894676618168,-2.066049055884933,0.7432485313801873
8.5,14437.677279945292,-10.288550507377636,30023.354604860448,1700.8232269933947,-5.933985332383993,6.833069011633441,1700.8473042852104,0.9844358586959474,0.10251293959323869,0.12916914970990367,0.060765681866875365,0.0,1.1102230246251565e-16,0.021542437198912724,0.07478008429831014,-0.003804813031726636,0.0779141464070413,-1107.8597070901737,106.3956841147245,13061.276543882399,-419.7064676679544,464.3968994061251,-517.9691999071621,2411.814240069046,-2489.693097687008,12642.001363656569,2.009845200057538,-2.074744248072507,0.7283511363804749
8.55,14522.718441294961,-10.585249773996836,30023.69625831103,1700.9237192533976,-6.037722544787618,6.869486568452465,1700.9483068741547,0.9841430803021891,0.1029170348625632,0.1310517830949721,0.06079400937629742,0.0,1.1102230246251565e-16,0.020963068102364545,0.07522464946731147,-0.004250505100761697,0.0782065528287487,-1112.1811520481076,102.58648412394919,13053.315751254797,-419.9794638614163,458.8092973669372,-517.0034345487686,2455.145510155582,-2499.6462605650527,12623.808937862557,2.0459545917963182,-2.083038550470877,0.7131907815521323
8.6,14607.764627257631,-10.887135901236217,30024.039732639452,1701.0260169829874,-6.141874472311162,6.905146107530071,1701.0511203716972,0.9838472654442254,0.1033043477661977,0.13294512140739162,0.0608141817711465,1.1102230246251565e-16,1.1102230246251565e-16,0.020383760075899208,0.07566367033910909,-0.004694959580880487,0.07850179188708561,-1116.4204962615297,98.75102255349246,13045.169872500064,-419.9348706008418,453.13807860324505,-515.8510365651358,2498.6624699919485,-2509.118452206921,12605.301025566983,2.0822187249932904,-2.0909320435057674,0.6977675213058205
8.65,14692.81592810678,-11.194229624851776,30024.38498994483,1701.130127919237,-6.246421074486451,6.940034483595363,1701.1557524134564,0.9835483881685341,0.10367487087118218,0.13484901488122536,0.060826248170388765,2.220446049250313e-16,1.1102230246251565e-16,0.019804957673489495,0.07609707952695685,-0.005138015317116229,0.07879975293349356,-1120.5755936529724,94.89028126056947,13036.840080610662,-419.57272160775915,447.3842766789705,-514.5124219594207,2542.3601277812486,-2518.1101246544054,12586.477644470917,2.118633439817707,-2.098425103878671,0.6820813703924316
