time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
9.72,1781.0998305151343,1781.104,29692.512319419486,29750.057142857142,-0.016816102070268034,0.13982871079550552,0.12301260872523763,0.0006012677219834442,-0.07801122223980426,-0.0006407617763330268,-0.07806032666442748,0.10956150883533067,31439.05813787149
9.74,1781.1638304794112,1781.168,29691.913555899646,29749.542857142857,-0.016802502926311923,0.13982707876899989,0.12302457584268811,0.0005954887914053775,-0.07802411171055576,-0.0006283024621854634,-0.07807221071861682,0.10957077054166138,31443.932386368513
9.76,1781.2278304536358,1781.232,29691.315255528814,29749.02857142857,-0.016788888215812578,0.13982531833998924,0.1230364301241768,0.0005899835510008274,-0.07803674663197191,-0.0006157381117601927,-0.07808383385046762,0.10958001055691242,31448.80528672111
9.78,1781.2918304373604,1781.296,29690.717418894783,29748.514285714286,-0.01677525802925585,0.13982343503647496,0.12304817700721926,0.0005847483549682021,-0.07804912502100521,-0.0006030822727691083,-0.07809519510045165,0.109589229843859,31453.676835490503
9.8,1781.3558304301437,1781.36,29690.120046582266,29748.0,-0.016761612452363114,0.13982143430777094,0.12305982185540797,0.0005797794578188171,-0.07806124516599319,-0.0005903481285922565,-0.07810629375163772,0.10959842935274432,31458.54702925018
9.82,1781.41983043155,1781.424,29689.52313917307,29747.485714285714,-0.016747951566179916,0.13981932152266047,0.1230713699564807,0.0005750730205694338,-0.07807310561926237,-0.0005775484994073756,-0.07811712932242303,0.10960761002090896,31463.415864585048
9.84,1781.4838304411505,1781.488,29688.926697246257,29746.97142857143,-0.016734275447165502,0.13981710196767685,0.12308282652051152,0.0005706251168113335,-0.07808470518975806,-0.0005646958435781093,-0.07812770155930922,0.10961677277244077,31468.28333809078
9.86,1781.547830458523,1781.552,29688.3307213783,29746.457142857143,-0.016720584167283198,0.13981478084550492,0.1230941966782219,0.0005664317386550149,-0.07809604293570528,-0.0005518022592882144,-0.07813801042972802,0.10962591851784834,31473.149446373267
9.88,1781.6118304832519,1781.616,29687.73521214325,29745.942857142858,-0.01670687779409149,0.13981236327350086,0.12310548547940954,0.000562488802549738,-0.07810711815730545,-0.000538879486415521,-0.07814805611492019,0.10963504815375746,31478.01418604769
9.9,1781.675830514928,1781.68,29687.140170112878,29745.428571428572,-0.01669315639083573,0.13980985428232784,0.12311669789149228,0.0005587921549772558,-0.07811793038947393,-0.0005259389086343219,-0.07815783900287221,0.10964416256262496,31482.877553738086
9.92,1781.7398305531501,1781.744,29686.545595856845,29744.914285714287,-0.016679420016540367,0.1398072588147048,0.12312783879816461,0.0005553375780192062,-0.07812847939462271,-0.0005129915557382453,-0.0781673596813143,0.10965326261247567,31487.7395460766
9.94,1781.8038305975228,1781.808,29685.95148994284,29744.4,-0.016665668726101614,0.13980458172426571,0.12313891299816426,0.0005521207947977471,-0.0781387651554927,-0.0005000481061738401,-0.07817661893078337,0.10966234915666093,31492.600159702728
9.96,1781.8678306476588,1781.872,29685.357852936722,29743.885714285716,-0.016651902570380482,0.13980182777452674,0.12314992520414642,0.000549137474789133,-0.07814878786803992,-0.0004871188897753899,-0.07818561771775498,0.10967142303363239,31497.459391262968
9.98,1781.9318307031774,1781.936,29684.764685402668,29743.371428571427,-0.016638121596296053,0.1397990016379587,0.12316088004166281,0.0005463832390100513,-0.07815854793437932,-0.00047421389069517,-0.07819435718784667,0.10968048506673939,31502.31723740997
