time,mx_cmd,my_cmd,mz_cmd,mx_achieved,my_achieved,mz_achieved,mx_residual,my_residual,mz_residual,residual_norm,left_elevon,right_elevon,rudder,body_flap,left_elevon_target,right_elevon_target,rudder_target,body_flap_target,left_elevon_rate,right_elevon_rate,rudder_rate,body_flap_rate,saturated,rate_limited
3.54,2426.6775817931293,1874.1960214771677,1283.3759372876743,2426.129976942072,1873.157745286817,1282.7986230833453,0.5476048510572582,1.0382761903506434,0.5773142043290136,1.3081208701303293,0.018659199709541673,-0.08510887589199048,0.05729292548334589,-0.07198477752447499,0.018659199709541673,-0.08510887589199048,0.05729292548334589,-0.07198477752447499,0.004467437259628171,-0.0076458930287917615,0.02144589810500544,-0.002388413061434752,0.0,0.0
3.56,2432.9685495981557,1875.8538793162754,1292.6913102509125,2432.4199557668608,1874.8146399876255,1292.1090566288985,0.5485938312949656,1.0392393286499555,0.5822536220139227,1.3114849805834725,0.018747021818036586,-0.08525833885161517,0.05772080841380884,-0.07203041427710832,0.018747021818036586,-0.08525833885161517,0.05772080841380884,-0.07203041427710832,0.004391105424745613,-0.007473147981234413,0.02139414652314736,-0.0022818376316666167,0.0,0.0
3.58,2439.147017370949,1877.457037389183,1301.9793299142589,2438.597462353882,1876.4168650787583,1301.3921448402964,0.5495550170671777,1.040172310424623,0.5871850739624733,1.3148214567925638,0.01883331204168049,-0.08540433990885254,0.05814764777686205,-0.07207391799554956,0.01883331204168049,-0.08540433990885254,0.05814764777686205,-0.07207391799554956,0.004314511182195238,-0.007300052861868717,0.02134196815266054,-0.0021751859220618674,0.0,0.0
3.6,2445.2126994202613,1879.0054489479144,1311.239799743564,2444.662211073379,1877.9643738387597,1310.6476912765177,0.5504883468825028,1.04107510915469,0.5921084670462733,1.318130205898783,0.01891806522178764,-0.0855468722076834,0.058573435050006506,-0.07211528721731048,0.01891806522178764,-0.0855468722076834,0.058573435050006506,-0.07211528721731048,0.004237659005357566,-0.007126614941542486,0.021289363657222768,-0.002068461088045731,0.0,0.0
3.62,2451.165315270035,1880.4990688408984,1320.4725237876314,2450.6139215094477,1879.4571211417042,1319.875500079526,0.5513937605874162,1.0419476991942247,0.5970237081053256,1.3214111378033349,0.01900127628940704,-0.08568592903782092,0.05899816172417294,-0.0721545205430586,0.01900127628940704,-0.08568592903782092,0.05899816172417294,-0.0721545205430586,0.004160553380969968,-0.006952841506876334,0.021236333708321564,-0.0019616662874061275,0.0,0.0
3.64,2457.004589672374,1881.9378535142848,1329.6773066823653,2456.4523184729987,1880.8950634585124,1329.0753759784172,0.5522711993753546,1.042790055772457,0.6019307039480282,1.3246641651500901,0.019082940265584842,-0.08582150383501982,0.05942181930387833,-0.07219161663666276,0.019082940265584842,-0.08582150383501982,0.05942181930387833,-0.07219161663666276,0.004083198808890048,-0.0067787398599451765,0.021182878985269785,-0.0018548046802083218,0.0,0.0
3.66,2462.7302526202707,1883.3217610132147,1338.8539536549029,2462.1771320144885,1882.2781588582181,1338.2471242935508,0.5531206057821692,1.0436021549965062,0.6068293613520837,1.3278892033046896,0.01916305226162236,-0.08595359018137912,0.059844399307382494,-0.07222657422523657,0.01916305226162236,-0.08595359018137912,0.059844399307382494,-0.07222657422523657,0.004005599801875856,-0.0066043173179645975,0.02112900017520805,-0.0017478794286901467,0.0,0.0
3.68,2468.34203936009,1884.6507509830428,1348.002270527736,2467.788097436394,1883.6063670091944,1347.3905509406698,0.5539419236961294,1.0443839738484257,0.6117195870663181,1.3310861703361598,0.019241607479328897,-0.08608218180563847,0.06026589326684467,-0.07225939209918011,0.019241607479328897,-0.08608218180563847,0.06026589326684467,-0.07225939209918011,0.0039277608853268905,-0.0064295812129674945,0.021074697973108916,-0.001640893697177348,0.0,0.0
3.7,2473.839690403813,1885.9247846705164,1357.1220637228225,2473.284955305457,1884.8796491803262,1356.5054624350098,0.5547350983561046,1.045135490190205,0.6166012878127276,1.3342549870004576,0.01931860121127034,-0.08620727258346855,0.06068629272848053,-0.07229006911221977,0.01931860121127034,-0.08620727258346855,0.06068629272848053,-0.07229006911221977,0.003849686597072119,-0.006254538891504319,0.02101997308179282,-0.0015338506519829709,0.0,0.0
3.72,2479.2229515410354,1887.1438249249034,1366.2131402656769,2478.667451464677,1886.0979682421416,1365.5916658953875,0.5555000763583848,1.0458566827617233,0.6214743702894339,1.3373955767229737,0.019394028841012673,-0.08632885653775459,0.06110558925271883,-0.07231860418144617,0.019394028841012673,-0.08632885653775459,0.06110558925271883,-0.07231860418144617,0.0037713814871167053,-0.006079197714301682,0.020964826211914908,-0.0014267534613199295,0.0,0.0
3.74,2484.491573850721,1888.307836199076,1375.27530778946,2483.9353370450663,1887.261288667896,1374.6489690482929,0.5562368056548621,1.0465475311800674,0.6263387411670465,1.3405078655759313,0.019467885843360976,-0.08644692783887398,0.06152377441435891,-0.07234499628735026,0.019467885843360976,-0.08644692783887398,0.06152377441435891,-0.07234499628735026,0.00369285011741511,-0.005903565055969534,0.020909258082004237,-0.0013196052952045567,0.0,0.0
3.7600000000000002,2489.6453137127137,1889.416784550548,1384.3083745390447,2489.088368477153,1888.3695765346051,1383.6771802319483,0.5569452355607609,1.0472080159429424,0.6311943070963935,1.3435917822686627,0.01954016778459352,-0.0865614808049671,0.06194083980272763,-0.07236924447385745,0.01954016778459352,-0.0865614808049671,0.06194083980272763,-0.07236924447385745,0.003614097061627186,-0.005727648304656302,0.020853269418436016,-0.0012124093253594592,0.0,0.0
3.7800000000000002,2494.6839328189994,1890.4706376424647,1393.3121493750755,2494.1263075022457,1889.4227995240349,1392.6761084003692,0.5576253167537288,1.0478381184298087,0.6360409747062477,1.3466472581283087,0.019610870322691203,-0.08667250990220216,0.06235677702183675,-0.07239134784835988,0.019610870322691203,-0.08667250990220216,0.06235677702183675,-0.07239134784835988,0.003535126904884167,-0.005551454861752597,0.020796860955455895,-0.0011051687251212305,0.0,0.0
3.8000000000000003,2499.6071981847294,1891.4693647445438,1402.2864417780129,2499.0489211834524,1890.4209269236458,1401.6455631274068,0.5582770012770197,1.048437820898016,0.6408786506060551,1.3496742270810687,0.01967998920756218,-0.08678000974503332,0.0627715776905405,-0.07241130558174691,0.01967998920756218,-0.08678000974503332,0.0627715776905405,-0.07241130558174691,0.0034559442435489265,-0.005374992141558149,0.020740033435187252,-0.000997886669351633,0.0,0.0
3.8200000000000003,2504.4148821589897,1892.412936733974,1411.2310618521649,2503.8559819164443,1891.3639296274866,1410.5853546107783,0.5589002425454055,1.0490071064873518,0.6457072413866172,1.352672625640585,0.01974752028126166,-0.0868839750964525,0.06318523344269314,-0.07242911690843364,0.01974752028126166,-0.0868839750964525,0.06318523344269314,-0.07242911690843364,0.0033765536849739847,-0.0051982675709591475,0.02068278760763223,-0.0008905663343362902,0.0,0.0
3.84,2509.10676243533,1893.301326096263,1420.1458203297034,2508.547267439989,1892.2517801370439,1419.4952936760799,0.5594949953410833,1.049545959219131,0.6505266536235013,1.3556423928896275,0.019813459478207007,-0.08698440086823492,0.06359773592730657,-0.07244478112638753,0.019813459478207007,-0.08698440086823492,0.06359773592730657,-0.07244478112638753,0.003296959847267321,-0.005021288589120848,0.020625124230671393,-0.0007832108976944807,0.0,0.0
3.86,2513.6826220620433,1894.13450692604,1429.0305285746729,2513.1225608462196,1893.0844525620432,1428.3751917807958,0.56006121582368,1.0500543639968782,0.6553367938770407,1.3585834704676139,0.019877802825387963,-0.0870812821211779,0.06400907680870829,-0.07245829759715318,0.019877802825387963,-0.0870812821211779,0.06400907680870829,-0.07245829759715318,0.0032171673590477776,-0.004844062647148956,0.020567044070086277,-0.0006758235382826883,0.0,0.0
