time,east,north,altitude,velocity,gamma,heading,desired_gamma,desired_heading,gamma_error,heading_error,roll_ref,pitch_ref,yaw_ref,roll,pitch,yaw,roll_error,pitch_error,yaw_error,gamma_rate_cmd,heading_rate_cmd,lateral_accel_cmd,mx_cmd,my_cmd,mz_cmd,mx_allocated,my_allocated,mz_allocated,allocation_residual_norm,left_elevon,right_elevon,rudder,body_flap,left_elevon_rate,right_elevon_rate,rudder_rate,body_flap_rate,qbar,load_factor
14.100000000000001,24467.702743543032,2296.137388587096,29559.359128743192,1741.2358957053207,-0.01824103280509118,0.181643158658765,-0.01869505390694538,0.4019517476010664,-0.00045402110185420105,0.22030858894230132,0.2617993877991494,0.016617880019100723,0.1961835255289568,0.22885472032126186,0.03896239812386865,0.21701504301159558,-0.03294466747788771,0.022344518104767896,0.020831517482638784,-3.4051582639065076e-05,0.012116972391826573,21.09499726440602,831.3054662482377,-2314.62451588385,-1659.7876789851634,830.9589553313128,-2313.334313511051,-1658.752136940935,1.690277877654935,0.06515196753590924,0.01742098432325053,-0.08764907013887147,0.08792396902925975,-0.20827328041730347,0.23590866498280727,0.1468493220117506,0.041088876908761396,30608.345138533157,2.36955829221149
14.15,24553.31245614642,2311.887929118451,29557.771059429415,1741.2056845896018,-0.018242735384223132,0.18224900727835625,-0.018695057847272642,0.40258853982355897,-0.00045232246304951,0.22033953254520267,0.2617993877991494,0.01661635579704326,0.1967914164263398,0.23504769436045247,0.039670025769700204,0.21647304623738517,-0.0267516934386971,0.0230536699726569,0.019681629811045376,-3.3924184728713245e-05,0.012118674289986147,21.097593464481307,361.114759152636,-2347.8343857843906,-1531.4888426743285,360.9024950442503,-2346.527591800354,-1530.5615920977166,1.6163416100101304,0.05456224533681297,0.029072569641567618,-0.07994814810045899,0.08963836408294122,-0.2117944439819254,0.23303170636634174,0.1540184407682496,0.03428790107362939,30614.034660037476,2.3698081421626283
14.200000000000001,24638.911122175014,2327.690062275193,29556.182869743523,1741.1754781440197,-0.018244431593459568,0.18285494099285549,-0.018695056456656676,0.40322722751348283,-0.0004506248631971077,0.22037228652062746,0.2617993877991494,0.016614837835791325,0.19739951190321703,0.2413175806070309,0.040289907771633084,0.21583846894473258,-0.020481807192118673,0.023675069935841897,0.018438957041515547,-3.3796864739783075e-05,0.01212047575863451,21.100362961405928,-106.49915001397335,-2371.983713319931,-1396.505726633096,-106.57734680423118,-2370.6653680465965,-1395.6905039393357,1.5520106436980992,0.04385094104934084,0.04052315644407965,-0.07191544324799093,0.09100779075004667,-0.21422608574944255,0.2290117360502407,0.16065409704936112,0.027388533342108945,30619.72589684815,2.370074032157464
14.25,24724.498709388474,2343.543787993856,29554.594560240686,1741.1452763551324,-0.018246121436696558,0.183460964780787,-0.018695049686346152,0.4038678266563582,-0.0004489282496495939,0.22040686187557101,0.2617993877991494,0.016613326136976827,0.19800781766457476,0.24763195686503048,0.04081996521255374,0.2151147688830446,-0.014167430934119096,0.024206639075576852,0.017106951218469835,-3.366961872371954e-05,0.012122377403156406,21.10330679989206,-569.1869665262273,-2387.01519079653,-1255.2481958497965,-569.1319295953779,-2385.690358976701,-1254.5483293821064,1.499340350682732,0.03307222292655854,0.05171701354249597,-0.06357861441790172,0.09202853198277464,-0.2155743624556461,0.22387714196832637,0.1667365766017842,0.02041482465455935,30625.41884670224,2.370356060122995
14.3,24810.075185457892,2359.4491066169694,29553.00613147573,1741.1150792095198,-0.018247804917632744,0.1840670836509446,-0.018695037486878036,0.40451035340544206,-0.00044723256924529206,0.22044326975449735,0.2617993877991494,0.016611820702483092,0.19861633945474155,0.25395847649822434,0.04125840475624748,0.21430571874063054,-0.007840911300925235,0.024646584053764187,0.015689379285888982,-3.3542442693396906e-05,0.012124379836497355,21.106426037743763,-1024.6498578066985,-2392.9014073230014,-1108.148067176874,-1024.4630631079133,-2391.575161571301,-1107.5664679988258,1.460163572105444,0.022279695821823705,0.06260003228703247,-0.05496626434932816,0.09269801806783273,-0.21585054209469662,0.21766037489072992,0.17224700137147123,0.013389721701161927,30631.11350733704,2.3706543252785903
14.350000000000001,24895.640517964297,2375.4060188954295,29551.417584003146,1741.084886693783,-0.018249482039767412,0.1846733026427696,-0.018695019808065677,0.4051548240840253,-0.0004455377682982646,0.22048152144125588,0.2617993877991494,0.016610321534447862,0.19922508305789233,0.2602650429384745,0.04160371020635004,0.2134154087383151,-0.001534344860675052,0.02499338867190204,0.014190325680422777,-3.3415332622369844e-05,0.012126483679269074,21.109721746039362,-1470.649798066233,-2389.643367767977,-955.659015463124,-1470.3333493995947,-2388.3207728602115,-955.1981689695369,1.43588876286287,0.011526136825355388,0.0731199372716391,-0.046107895832541164,0.09301477018990126,-0.21507117992936634,0.21039809969213258,0.17716737033573987,0.006335042441370509,30636.809876490162,2.370968928154345
14.4,24981.19467439713,2391.414525990896,29549.828918377112,1741.054698794544,-0.01825115280639853,0.18527962682673316,-0.018694996598986605,0.40580125518776816,-0.00044384379258807435,0.22052162836103495,0.2617993877991494,0.01660882863526631,0.19983405429856127,0.26651997608138256,0.041854634065096645,0.21244824848556254,0.004720588282232985,0.025245805429830348,0.01261419418700127,-3.3288284444105575e-05,0.012128689559856923,21.11319500931735,-1905.019877461562,-2377.2690135911184,-798.2564386293718,-1904.5764892124778,-2375.955111591216,-797.9183969968839,1.4273064667649145,0.0008632316295026279,0.08322649636421627,-0.03703386601951107,0.09297834415699201,-0.2132581039170552,0.20213118185154338,0.18148059626060184,-0.0007285206581850168,30642.507951899304,2.3712999706097917
14.450000000000001,25066.737622152723,2407.47462947822,29548.240135151515,1741.024515498447,-0.018252817220620735,0.18588606130472618,-0.018694967807970503,0.40644966338707395,-0.0004421505873497683,0.22056360208234782,0.2617993877991494,0.01660734200759413,0.20044325904216098,0.27269217200851026,0.042010189399715805,0.2114089678284663,0.010892784209360684,0.025402847392121508,0.010965708786305317,-3.316129405123262e-05,0.01213099811452913,21.116846925765365,-2325.6743414204393,-2355.8317797750606,-636.4372570282601,-2325.1073186126923,-2354.5315759795467,-636.2236325236634,1.4344616423376995,-0.009658682454679178,0.09287172536757529,-0.02777533860923756,0.09258927565494376,-0.2104382816836361,0.19290458006718053,0.18517054820547024,-0.007781370040964852,30648.207731302296,2.371647555852921
14.5,25152.269328532744,2423.5863313479026,29546.651234879955,1740.9943367921567,-0.018254475285323295,0.1864926112104528,-0.018694933382586272,0.4071000655295027,-0.00044045809726297666,0.2206074543190497,0.2617993877991494,0.016605861654350684,0.20105270319551005,0.27875125647746213,0.04206964230945395,0.21030261643240467,0.016951868678312554,0.025463780655103463,0.009249913236894614,-3.303435729472325e-05,0.012133409987547734,21.120678607412128,-2730.618212156799,-2325.4092203435694,-470.71962371216466,-2729.9314279249056,-2324.1276700054723,-470.6315828791079,1.4566382661935893,-0.01999086291909525,0.10201008455730715,-0.01836423337762108,0.09184902834431556,-0.20664360928832143,0.18276718379463708,0.18822210463232958,-0.014804946212564063,30653.909212437004,2.37201178845951
14.55,25237.78976074265,2439.7496340085836,29545.062218115778,1740.9641626623584,-0.01825612700318803,0.18709928170983003,-0.018694893269629496,0.40775247864222497,-0.00043876626644146627,0.22065319693239482,0.2617993877991494,0.016604387578722207,0.2016623927073682,0.2846677320974278,0.04203250526571275,0.20913456185872636,0.02286834429827822,0.025428117686990603,0.007472169151358177,-3.290746998310997e-05,0.012135925831281716,21.124691180323165,-3117.956393018082,-2286.1017326305414,-301.64252372641414,-3117.1542636284785,-2284.8437284079287,-301.6807824762907,1.492464376030254,-0.030086395162340896,0.11059866540954726,-0.008833172418775561,0.09075994602751429,-0.20191064486491292,0.1717716170448022,0.19062121917691038,-0.021781646336025418,30659.61239304118,2.372392774392829
14.600000000000001,25323.298885890097,2455.96454028956,29543.47308541209,1740.933993095759,-0.018257772376687187,0.18770607800139416,-0.018694847415109492,0.408406919934517,-0.0004370750384223056,0.22070084193312267,0.2617993877991494,0.016602919784165063,0.20227233356898022,0.29041311884351995,0.04189853157151453,0.20791048591414896,0.028613731044370372,0.025295611787349515,0.005638152345168734,-3.278062788167292e-05,0.012138546306321748,21.12888578479936,-3485.902184539593,-2238.0314075485476,-129.76524225454915,-3484.9896421076755,-2236.8017676078216,-129.9300618936898,1.5401018107009923,-0.039900410215026376,0.11859736642149438,0.0007845775583124551,0.08932521000015153,-0.19628030105370958,0.15997402023894242,0.19235499954176033,-0.028694720547255137,30665.317270852378,2.3727906210236394
14.65,25408.796670983364,2472.2310534433377,29541.883837321766,1740.9038280790855,-0.01825941140808127,0.18831300531671014,-0.01869479576423549,0.40906340680029735,-0.00043538435615422116,0.22075040148358704,0.2617993877991494,0.016601458274409127,0.2028825318146268,0.29596008744160596,0.04166771115458273,0.20663637907306498,0.03416069964245638,0.0250662528801735,0.003753847258438192,-3.265382671156659e-05,0.012141272081597288,21.133263575579527,-3832.7851583422676,-2181.3410296002444,44.333316658435365,-3831.7676214053226,-2180.144486291243,44.042132426658696,1.5974622265325624,-0.049390285479746276,0.12596905725583568,0.010455167510992146,0.08754880256062897,-0.189797505294398,0.1474338166868261,0.1934117990535938,-0.0355281487904513,30671.02384360801,2.373205437150601
14.700000000000001,25494.283082929745,2488.549177148214,29540.29447439748,1740.8736675990858,-0.018261044099416847,0.18892006892078994,-0.018694738261403537,0.40972195682070683,-0.0004336941619866898,0.22080188789991695,0.2617993877991494,0.01660000305346114,0.2034929935221843,0.30128258511282047,0.041340267871024114,0.2053185327960989,0.03948319731367089,0.024740264817562974,0.0018255392739146004,-3.2527062149001734e-05,0.012144103834495433,21.13782572204605,-4157.058346405192,-2116.193246325129,220.05547702831794,-4155.9416885214,-2115.0344353342266,219.63858408171313,1.6623981084572341,-0.05851582720670652,0.13267973062448898,0.020144233505960805,0.08543547748870753,-0.18251083453920486,0.13421346737306605,0.1937813198993732,-0.042266501438428805,30676.7321090451,2.3736373330209877
14.75,25579.758088533927,2504.9189155108916,29538.70499719172,1740.8435116425283,-0.018262670452524297,0.1895272741125149,-0.018694674850182356,0.41038258776673137,-0.000432004397658059,0.22085531365421662,0.2617993877991494,0.0165985541256082,0.20410372481369343,0.30635595316881625,0.04091665845439292,0.2039635295924942,0.04455656536966668,0.024318104328784784,-0.00014019522119923522,-3.240032982435442e-05,0.012147042250981914,21.142573408434213,-4457.30471152255,-2042.7699223242075,396.7858175608276,-4456.095228074324,-2041.653372203268,396.2443322666255,1.7328418011866193,-0.06723943369091727,0.13869864143106497,0.029816969843713965,0.08299073811983652,-0.174472129684215,0.12037821613151978,0.1934547267550632,-0.04889478737742009,30682.44206490033,2.374086420351785
14.8,25665.22165449635,2521.340273069128,29537.115406256802,1740.8133601962015,-0.018264290469015516,0.19013462622506383,-0.018694605473299455,0.41104531760187,-0.00043031500428393835,0.2209106913768064,0.2617993877991494,0.01659711149542126,0.20471473185593325,0.3111570359761435,0.04039757319842576,0.20257823069877734,0.04935764817699395,0.023800461703004316,-0.0021365011571559123,-3.2273625321295376e-05,0.012150088025724353,21.147507834045474,-4732.242871404158,-1961.2716880336934,573.8923898132557,-4730.947244790595,-1960.2018099971463,573.2278888113018,1.8068892928061477,-0.07552623841160831,0.14399843275063706,0.03943820831152153,0.0802208234407852,-0.16573609441382087,0.10599582639144178,0.19242476935615135,-0.05539829358102655,30688.153708909787,2.3745528123511783
14.850000000000001,25750.67374741156,2537.8132547944156,29535.525702144903,1740.7832132469148,-0.018265904150281582,0.19074213062634993,-0.018694530072626524,0.4117101644848481,-0.00042862592234494193,0.22096803385849828,0.2617993877991494,0.01659567516775879,0.20532602086101104,0.315664280850386,0.039783938411728885,0.20116976127130526,0.05386489305123643,0.023188263243969942,-0.00415625958970578,-3.2146944175870646e-05,0.012153241862217406,21.15263021346396,-4800.0,-1871.917688106908,750.7281374329701,-4798.673292317665,-1870.8984141427459,749.9558413844467,1.8426920184746174,-0.07919081448173548,0.1444243481880777,0.048344114567290083,0.07709474645254669,-0.07329152140254341,0.008518308748812764,0.178118125115371,-0.0625215397647702,30693.867038809105,2.375036623740383
