time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
11.58,1924.0066084413309,1787.056,29499.20243086938,29702.22857142857,-0.0305189732779103,0.09966102019888486,0.06914204692097453,0.00790021455699229,-0.05586593254951285,-0.004087365239467788,-0.056190162942276585,0.20880964752788367,37684.80895066581
11.6,1924.1627547098167,1787.12,29498.028271203493,29701.714285714286,-0.030514794817082986,0.09981484937218342,0.06930005455510041,0.007900527328641131,-0.055949005211884846,-0.004083365164266951,-0.05627291225290336,0.208547245484059,37697.07300970702
11.620000000000001,1924.3186250941133,1787.184,29496.854180108196,29701.2,-0.030510458258983075,0.09996852596968571,0.0694580677107026,0.007900766719197405,-0.05603199610742793,-0.004079327511640727,-0.0563555768179404,0.20828567065849513,37709.32939158106
11.64,1924.474220308306,1787.248,29495.68016385819,29700.685714285715,-0.030505963706192008,0.10012204862684274,0.0696160849206507,0.007900932777921742,-0.05611490447256916,-0.0040752523325692305,-0.056438155878012555,0.20802492066015144,37721.57808403412
11.66,1924.629541064611,1787.312,29494.50622872518,29700.17142857143,-0.030501311262538744,0.10027541598133968,0.06977410471880093,0.007901025554217551,-0.056197729544783644,-0.00407113967903817,-0.056520648674867974,0.20776499310399377,37733.81907474131
11.68,1924.7845880733814,1787.376,29493.332380977816,29699.657142857144,-0.030496501033099338,0.1004286266730983,0.06993212563999895,0.007901045097626354,-0.05628047056261462,-0.004066989604006859,-0.05660305445139643,0.20750588561097727,37746.05235130708
11.700000000000001,1924.9393620431154,1787.44,29492.158626881646,29699.14285714286,-0.030491533124196515,0.10058167934427918,0.07009014622008265,0.007900991457823544,-0.05636312676569295,-0.004062802161381621,-0.05668537245164721,0.2072475958080216,37758.27790126589
11.72,1925.0938636804615,1787.504,29490.984972699058,29698.628571428573,-0.03048640764339924,0.10073457263928395,0.0702481649958847,0.007900864684614586,-0.05644569739475614,-0.004058577405992723,-0.05676760192084576,0.20699012132799527,37770.49571208263
11.74,1925.2480936902266,1787.568,29489.811424689222,29698.114285714284,-0.030481124699522286,0.10088730520475744,0.07040618050523514,0.007900664827931614,-0.0565281816916668,-0.004054315393567472,-0.05684974210541058,0.20673345980969743,37782.70577115326
11.76,1925.4020527753823,1787.632,29488.63798910805,29697.6,-0.030475684402625797,0.10103987568958975,0.07056419128696394,0.007900391937830447,-0.05661057889943063,-0.004050016180707349,-0.056931792252970334,0.2064776088978338,37794.9080658052
