time,theta,theta_ref,q,q_measured,moment,moment_cmd,moment_rate,eta,eta_dot,modal_energy,effectiveness,disturbance_moment,controller
6.62,0.04102378599587403,0.05235987755982989,0.04857424321975752,0.04218041074501759,828.421400085666,423.13233202803406,-4757.40488549876,0.0028831159573780964,-0.014208516610533179,0.0003669364160939216,0.9884675361704877,0.0,flex_sensor_pd
6.63,0.041510218741546805,0.05235987755982989,0.048710805384169595,0.04229296242720049,780.7987802010865,375.1766701152857,-4762.2619884579535,0.002740767189038506,-0.014261873237709125,0.00034207826722856295,0.989036931243846,0.0,flex_sensor_pd
6.640000000000001,0.0419979721348604,0.05235987755982989,0.048838370321455674,0.04239492385335316,733.1370269295911,327.2596956451274,-4766.17532714954,0.002597866917891399,-0.014318769929116695,0.0003184787868798741,0.9896085323284344,0.0,flex_sensor_pd
6.65,0.042486956133761404,0.05235987755982989,0.048956924358143805,0.042486417804795534,685.4452844403044,279.38805950217534,-4769.174248928675,0.0024543812275533887,-0.014378903451885043,0.00029614402296464313,0.9901824750897864,0.0,flex_sensor_pd
6.66,0.042977080567835876,0.05235987755982989,0.04906645548567762,0.04256758531802129,637.7324039343196,231.56814181010134,-4771.2880505984795,0.0023102794206809386,-0.014441933705902958,0.00027508123663474727,0.9907588823172763,0.0,flex_sensor_pd
6.67,0.04346825515466244,0.05235987755982989,0.04916695330133057,0.04263858429601877,590.0069462540945,183.80607190261685,-4772.545768022507,0.002165534373040168,-0.014507486678470662,0.00025529883672919303,0.9913378625078393,0.0,flex_sensor_pd
6.68,0.04396038951557918,0.05235987755982989,0.04925840895013441,0.04269958803393178,542.2771865328835,136.10774967787495,-4772.975972121094,0.002020122857046513,-0.014575157591561404,0.0002368062928514015,0.991919508571814,0.0,flex_sensor_pd
6.69,0.044453393190876885,0.05235987755982989,0.049340815068299834,0.04275078367085127,494.5511208070514,88.47886815234085,-4772.606572583214,0.0018740258329731333,-0.014644514216552369,0.0002196140286442229,0.9925038966681075,0.0,flex_sensor_pd
6.7,0.04494717565443588,0.05235987755982989,0.04941416572858453,0.04279237057984937,446.83647450156474,40.924937024765654,-4771.464630548667,0.0017272287062823312,-0.01471510033052257,0.00020373329699045626,0.9930910851748707,0.0,flex_sensor_pd
6.71,0.045441646327828066,0.05235987755982989,0.04947845638803815,0.04282455870859687,399.1407126872489,-6.548692943078095,-4769.576181431586,0.0015797215497962698,-0.014786439287647285,0.0001891760390001429,0.9936811138008149,0.0,flex_sensor_pd
6.72,0.04593671459390998,0.05235987755982989,0.04953368383852524,0.04284756688304506,351.47105199759324,-53.93680492480701,-4766.966068965564,0.0014314992896900193,-0.01485803767884484,0.00017595472875724344,0.9942740028412399,0.0,flex_sensor_pd
6.73,0.04643228980993652,0.05235987755982989,0.04957984616039616,0.04286162108670284,303.83447408305625,-101.23429060402407,-4763.657791453698,0.0012825618545594557,-0.014929389052651811,0.00016408220588739157,0.9948697525817621,0.0,flex_sensor_pd
6.74,0.04692828132022856,0.05235987755982989,0.04961694267964297,0.042866952728001284,256.2377404720082,-148.4361245218936,-4759.673361104802,0.001132914287086879,-0.014999977670314857,0.00015357149807531046,0.9954683428516525,0.0,flex_sensor_pd
6.75,0.04742459846843079,0.05235987755982989,0.04964497392884215,0.04286379690811238,208.68740869970435,-195.53733839282762,-4755.033177230388,0.0009825668180964806,-0.015069282268288384,0.0001444356357054511,0.9960697327276141,0.0,flex_sensor_pd
6.76,0.04792115060939907,0.05235987755982989,0.04966394161214934,0.04285239070137875,161.18984956003723,-242.53299558044267,-4749.755913966712,0.0008315349030581283,-0.015136779801712418,0.00013668746082288902,0.9966738603877675,0.0,flex_sensor_pd
6.7700000000000005,0.04841784712075891,0.05235987755982989,0.049673848574573506,0.04283297146021955,113.75126532930722,-289.41816592165986,-4743.858423073001,0.000679839221359519,-0.015201949143008795,0.00013033943261407189,0.9972806431145619,0.0,flex_sensor_pd
6.78,0.04891459741417896,0.05235987755982989,0.049674698775718854,0.0428057751560077,66.37770880688777,-336.18790108128087,-4737.355652241945,0.0005275056389218292,-0.015264274710469235,0.0001254034315893538,0.9978899774443127,0.0,flex_sensor_pd
6.79,0.0494113109464048,0.05235987755982989,0.04966649726814338,0.042771034766969786,19.07510301446593,-382.83721061264833,-4730.260579242184,0.00037456513498089635,-0.01532325000260798,0.00012189056461219696,0.9985017394600764,0.0,flex_sensor_pd
6.8,0.049907897230099973,0.05235987755982989,0.049649250180442826,0.04272897872364531,-28.150738606493505,-429.3610388921603,-4722.584162095944,0.0002210536940930937,-0.015378381015105585,0.00011981097286439044,0.9991157852236277,0.0,flex_sensor_pd
6.8100000000000005,0.0504042658445417,0.05235987755982989,0.04962296470512893,0.042679829421862804,-75.29409166028316,-475.75424308649514,-4714.335305378965,6.70121646509157e-05,-0.01542918951836918,0.00011917364476363513,0.9997319513413964,0.0,flex_sensor_pd
6.82,0.05090032645142212,0.05235987755982989,0.04958765287897099,0.042623805600471215,-122.34930008643241,-522.0116315085654,-4705.520842614925,-8.751391459195358e-05,-0.015475216174443942,0.00011998623575079634,0.9996499443416322,0.0,flex_sensor_pd
