time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,throttle_unsat,speed_error,speed_integral,saturation_active,qbar
0.0,1750.0,2250.0,30000.0,30000.0,-0.008726646259971648,0.03490658503988659,0.026179938779914945,0.0,0.0,0.0,-0.008246680715673206,0.62,1.07,500.0,20.0,1.0,29081.837883766693
0.04,1750.3216542350526,2250.0,29999.384218068706,30000.0,-0.008865714174450605,0.035031580844326685,0.02616586666987608,-0.0006973779955769953,-0.002045722197971618,-0.07834072934072082,-0.00868412233965696,0.62,1.0712818494944316,499.6783457649474,39.9871338305979,1.0,29095.017743402983
0.08,1750.643329535839,2250.0,29998.758579472564,30000.0,-0.009005017560686189,0.035130818922344154,0.026125801361657965,-0.001289630963431325,-0.005230110328244076,-0.07122799138689768,-0.00909352367016358,0.62,1.07256257797901,499.35667046416097,59.96140064916433,1.0,29108.242159253037
0.12,1750.9650278409088,2250.0,29998.123060977534,30000.0,-0.00914458642327935,0.035208767439982316,0.026064181016702968,-0.0017783177287689826,-0.007586513565296205,-0.044125182760330825,-0.009471673759444976,0.62,1.0738421828619975,499.03497215909124,79.92279953552799,1.0,29121.511345427683
0.16,1751.2867507427875,2250.0,29997.47764478779,30000.0,-0.009284284715995761,0.035268735909064965,0.02598445119306921,-0.002200531821903181,-0.008920221165818493,-0.022507529747405355,-0.009834014266371833,0.62,1.075120661994896,498.7132492572125,99.87132950581649,1.0,29134.82548296434
0.2,1751.6084995777137,2250.0,29996.82232252675,30000.0,-0.009423996886487918,0.03531260303436548,0.025888606147877566,-0.002587912626771981,-0.00958866687640406,-0.011026673544432024,-0.01019456580155259,0.62,1.0763980135569664,498.3915004222863,119.80698952270794,1.0,29148.184706633587
0.24,1751.930275541599,2250.0,29996.15709180697,30000.0,-0.009563669442417872,0.0353413217385503,0.02577765229613243,-0.0029578175210162663,-0.009955394959304777,-0.006905140319024449,-0.010561099143885274,0.62,1.0776742359053513,498.06972445840097,139.72977850104397,1.0,29161.589122594967
0.28,1752.2520797652576,2250.0,29995.48195219581,30000.0,-0.009703297120010786,0.0353554321124987,0.02565213499248791,-0.00331662613964295,-0.01024117969748364,-0.006473706127506401,-0.010936313103876053,0.62,1.0789493274777537,497.7479202347424,159.63969531043367,1.0,29175.038827188742
0.32,1752.5739133471382,2250.0,29994.79690264503,30000.0,-0.009842899649219885,0.03535537261862982,0.02551247296940993,-0.003664992751397517,-0.010540680859721336,-0.007278285996848039,-0.011320158963396236,0.62,1.0802232867501074,497.42608665286184,179.53673877654813,1.0,29188.53391842634
0.36,1752.8957773600678,2250.0,29994.10194036072,30000.0,-0.009982505185936323,0.03534161317847468,0.025359107992538356,-0.004001540859453409,-0.010876896906536317,-0.0081633933606636,-0.011711552468801534,0.62,1.0814961122279185,497.10422263993223,199.4209076821454,1.0,29202.074500803716
0.4,1753.2176728468849,2250.0,29993.397060537718,30000.0,-0.010122142083072386,0.03531468704801676,0.025192544964944375,-0.004324676028491039,-0.011244172980224943,-0.008779814957345625,-0.01210924381045454,0.62,1.082767802452032,496.78232715311515,219.29220076827002,1.0,29215.660686249637
0.44,1753.539600813499,2250.0,29992.68225646248,30000.0,-0.010261836145920815,0.035275182218113633,0.02501334607219282,-0.004633175505434155,-0.011631092813297461,-0.009132999053083223,-0.012512117567362483,0.62,1.0840383560077542,496.46039918650104,239.15061673573007,1.0,29229.292593495495
0.48,1753.8615622228226,2250.0,29991.95751970631,30000.0,-0.010401610433720456,0.03522372467468812,0.024822114240967665,-0.004926216039766847,-0.01202890236479713,-0.009321368138837612,-0.012919221473732378,0.62,1.0853077715328676,496.1384377771774,258.9961542468172,1.0,29242.970347105696
0.52,1754.1835579902772,2250.0,29991.22284029929,30000.0,-0.010541485811238153,0.03516096541891179,0.024619479607673633,-0.005203240014322674,-0.012432714728876606,-0.009429294989010729,-0.013329711667719069,0.62,1.086576047723619,495.8164420097228,278.8288119272061,1.0,29256.694076636682
0.56,1754.5055889805665,2250.0,29990.47820686409,30000.0,-0.010681481472386359,0.0350875729483863,0.024406091475999935,-0.005463831323909886,-0.012840301961298334,-0.009503981288576,-0.013742797877322643,0.62,1.0878431833390763,495.4944110194335,298.64858836798345,1.0,29270.463915999127
