time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
22.5,2196.4607009376455,1822.0,28725.392467370773,29421.428571428572,-0.028774410724909584,0.07498187197503486,0.046207461250125155,0.0008765188787212026,-0.041984960085986574,-6.271700720950962e-05,-0.04198997271481485,0.35787750934364815,54685.887880535236
22.52,2196.7390188534305,1822.064,28724.1289367289,29420.914285714287,-0.028755629168907792,0.07498061794180458,0.046224988772896665,0.000876244645237062,-0.041986237674922475,-6.291368378147916e-05,-0.04199125217313837,0.3577274868025987,54709.347595488056
22.54,2197.0171728049213,1822.128,28722.866071632077,29420.4,-0.028736814945388586,0.0749793264468062,0.0462425115014175,0.0008760396005074756,-0.04198751819753688,-6.301592328251448e-05,-0.04199252729323818,0.357577579036555,54732.802388513446
22.56,2197.295162901694,1822.192,28721.60387381765,29419.885714285716,-0.028717968113574927,0.07497799894151894,0.046260030827943895,0.0008759045773530699,-0.04198879975145429,-6.302532336958323e-05,-0.04199379631073164,0.3574277859688143,54756.252240452566
22.580000000000002,2197.572989253049,1822.256,28720.3423450207,29419.371428571427,-0.02869908873069058,0.07497663689114621,0.04627754816045551,0.0008758403154144878,-0.041990080467642445,-6.294355740594637e-05,-0.04199505750013332,0.3572781075228658,54779.697132134075
22.6,2197.850651968012,1822.32,28719.081486974144,29418.85714285714,-0.02868017685194671,0.07497524177274643,0.04629506492079961,0.0008758474619430719,-0.041991358511916044,-6.277237128876983e-05,-0.04199630917610239,0.3571285436223917,54803.137044373485
22.62,2198.1281511553284,1822.384,28717.821301408803,29418.342857142856,-0.02866123253053097,0.07497381507338297,0.04631258254285188,0.0008759265726810374,-0.0419926320863756,-6.251358024787499e-05,-0.041997549694623625,0.3569790941912701,54826.57195797263
22.64,2198.405486923464,1822.448,28716.561790053507,29417.82857142857,-0.028642255817599056,0.07497235828829502,0.04633010247069585,0.0008760781128286779,-0.04199389943078096,-6.216906562048579e-05,-0.04199877745412159,0.3568297591535751,54850.00185371856
22.66,2198.6826593806013,1822.512,28715.30295463517,29417.314285714285,-0.028623246762268666,0.07497087291909116,0.04634762615682238,0.0008763024580960992,-0.04199515882385896,-6.17407716055867e-05,-0.041999990896507966,0.35668053843357905,54873.42671238309
22.68,2198.959668634639,1822.576,28714.044796878894,29416.8,-0.028604205411615898,0.07496936047196709,0.04636515506035107,0.000876599895836918,-0.04199640858454494,-6.123070200136885e-05,-0.04200118850816219,0.3565314319557527,54896.84651472205
22.7,2199.2365147931914,1822.6399999999999,28712.787318508035,29416.285714285714,-0.028585131810673972,0.07496782245594925,0.04638269064527516,0.0008769706262613089,-0.04199764707315777,-6.064091693181383e-05,-0.042002368820844835,0.3563824396447659,54920.26124147439
22.72,2199.5131979635867,1822.704,28711.530521244313,29415.77142857143,-0.02856602600243429,0.07496626038116581,0.0464002343787314,0.0008774147637257415,-0.04199887269250819,-5.997352956299214e-05,-0.04200353041254448,0.3562335614254893,54943.670873361756
22.740000000000002,2199.789718252867,1822.768,28710.27440680789,29415.257142857143,-0.028546888027849767,0.07496467575714641,0.04641778772929652,0.0008779323380967018,-0.04200008388894032,-5.923070281560814e-05,-0.04200467190825792,0.35608479722299324,54967.07539108757
22.76,2200.066075767787,1822.832,28709.018976917458,29414.742857142857,-0.028527717925840402,0.07496307009115218,0.046435352165311646,0.0008785232961856531,-0.04200127915330634,-5.841464607717314e-05,-0.04200579198070382,0.3559361469625492,54990.4747753365
22.78,2200.342270614816,1822.896,28707.76423329033,29414.22857142857,-0.028508515733301053,0.07496144488653732,0.046452929153236136,0.0008791875032524585,-0.04200245702187434,-5.752761191598683e-05,-0.04200688935097044,0.35578761056962893,55013.869006773755
22.8,2200.6183029001363,1822.96,28706.510177642525,29413.714285714286,-0.028489281485111345,0.0749598016411436,0.046470520156032126,0.0008799247445744519,-0.042003616077169376,-5.657189280213501e-05,-0.04200796278909769,0.3556391879699046,55037.25806604452
22.82,2200.8941727296456,1823.024,28705.25681168886,29413.2,-0.028470015214147684,0.07495814184572891,0.0464881266315811,0.0008807347270783154,-0.042004754948748016,-5.554981783899976e-05,-0.042009011114593785,0.35549087908924804,55060.641933773215
22.84,2201.1698802089554,1823.088,28704.004137143038,29412.685714285715,-0.028450716951297323,0.07495646698243114,0.04650575003113369,0.0008816170810319008,-0.04200587231390654,-5.446374950753324e-05,-0.04201003319688731,0.3553426838537312,55084.02059056295
22.86,2201.445425443395,1823.152,28702.752155717717,29412.17142857143,-0.02843138672547443,0.07495477852326847,0.04652339179779392,0.0008825713617931038,-0.04200696689832314,-5.33160804285654e-05,-0.04201102795571504,0.35519460218962357,55107.39401699497
22.88,2201.72080853801,1823.216,28701.50086912462,29411.657142857144,-0.028412024563638096,0.07495307792867714,0.04654105336503892,0.00088359705161289,-0.04200803747663452,-5.2109230144843414e-05,-0.04201199436144636,0.35504663402339304,55130.76219362798
22.900000000000002,2201.9960295975657,1823.28,28700.2502790746,29411.14285714286,-0.028392630490812254,0.07495136664608766,0.046558736155275275,0.0008846935614895522,-0.04200908287294731,-5.0845641927342715e-05,-0.042012931435344736,0.354898779281704,55154.125100997655
22.92,2202.271088726549,1823.344,28699.000387277738,29410.62857142857,-0.028373204530107415,0.07494964610854045,0.046576441578432895,0.0008858602330712689,-0.04201010196128483,-4.952777960825849e-05,-0.04201383824976729,0.3547510378914158,55177.482719616186
