time,phi,theta,psi,phi_ref,theta_ref,psi_ref,p,q,r,mx,my,mz,mx_cmd,my_cmd,mz_cmd,mx_rate,my_rate,mz_rate
12.200000000000001,0.07432379005423106,0.05342313320932404,0.2099198721821307,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.051871826085639346,-0.04500952205577272,-0.09089352726055959,602.2185283198886,-1419.5395111341206,-4799.999999999997,283.47459720445056,-1061.4244842320732,-4800.0,-3519.207125366648,3934.709518192767,-4.547473508864641e-11
12.22,0.07526319402905735,0.05265692564969058,0.20802173356436127,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05212478917590018,-0.045555841921984336,-0.09239785327511645,531.7151099628118,-1340.3275447344001,-4799.999999999998,212.67547238869804,-980.1668081406086,-4631.020827393902,-3525.1709178538417,3960.5983199860248,-4.547473508864641e-11
12.24,0.07620707388592418,0.051884178877008434,0.2060921583942057,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.052337796104642106,-0.0460722169927767,-0.09389465860196665,461.1462838783032,-1260.6630849311837,-4762.6232591842945,142.05353608501184,-898.7520511385455,-4432.661774186872,-3528.4413042254273,3983.222990160823,1868.8370407851835
12.26,0.07715470667344348,0.05110553772843979,0.20413144780483572,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05251086650827696,-0.04655846951052761,-0.09537201581205842,390.5657102697285,-1180.6114744291988,-4689.638614309377,71.66059533818623,-817.2442279993656,-4231.82142717706,-3529.028680428735,4002.580525099245,3649.2322437458824
12.280000000000001,0.07810538035045633,0.05032163094868608,0.2021401310974147,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.052644053186566356,-0.04701443942665069,-0.09681953435986519,320.0266394377028,-1100.2377622061938,-4588.37338688216,1.5472571146437986,-735.7055502228559,-4028.7188674703557,-3526.9535416012873,4018.6856111502493,5063.261371360841
12.3,0.07905839163666695,0.04953307308611279,0.20011892502480677,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05273744140187277,-0.047439985255375634,-0.0982289637110125,249.58173700003397,-1019.6063696141762,-4464.582616719295,-68.23690818385057,-654.1965929331809,-3823.554736641713,-3522.245121883441,4031.569629600881,6189.538508143232
12.32,0.08001304412855337,0.04874046634744727,0.19806869574750507,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05279114809620438,-0.047834984804985825,-0.09959373531086196,179.28298393934074,-938.7808672526083,-4322.792758479479,-137.64322127881815,-572.7764597409853,-3616.515370287044,-3514.9376530346613,4041.275118078391,7089.492911990828
12.34,0.08096864693786898,0.04794440196816669,0.19599042890604723,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05280532113306243,-0.048199335673696685,-0.10090860466353928,109.1816309296601,-857.8238376614144,-4166.570269782617,-206.62378651026802,-491.50290524433194,-3407.7760102366624,-3505.0676504840317,4047.8514795596993,7811.124434843077
12.36,0.08192451373470444,0.04714546120408185,0.19388520603438097,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05278013857552685,-0.04853295557152874,-0.10216937164354252,39.32818654475412,-776.7967954812686,-3998.73150045922,-275.13141391322625,-410.4324242398667,-3197.5032966166455,-3492.672219245299,4051.3521090072854,8391.938466169859
12.38,0.08287996210393134,0.04634421602745783,0.19175418592677662,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05271580800497829,-0.048835782513413147,-0.103372661941926,-30.2275746893597,-695.7601450064859,-3821.5067073241194,-343.11956436570574,-329.62031486138346,-2985.857197008927,-3477.788061705691,4051.8325237391364,8861.239656755037
12.4,0.0838343131446111,0.045541229593532365,0.18959858987422162,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.052612565880382184,-0.0491077749167188,-0.10451575628461414,-99.43659389023117,-614.7731610925546,-3636.668217005378,-410.54231273719694,-249.12072138719066,-2772.9924956246227,-3460.450960043573,4049.3491956965668,9241.924515937057
12.42,0.08478689125799255,0.0447370565295,0.18741968992326719,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05247067693536314,-0.049348911627412465,-0.1055964569798176,-168.25050533440867,-533.8939837553818,-3445.630569649186,-477.3543250879236,-168.98666128839682,-2559.0599385678656,-3440.695572208875,4043.9588668586393,9551.882367809616
12.44,0.08573702408210604,0.04393224308714188,0.1852187994955501,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05229043360880809,-0.0495591918924001,-0.10661298363311189,-236.62161390293517,-453.1796199479872,-3249.5287650203586,-543.5108468421568,-89.27004015704165,-2344.2071102939717,-3418.555428426325,4035.7181903697297,9805.090231441363
12.46,0.08668404254052042,0.043127327191681414,0.1829972658509771,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.052072155504051594,-0.04973863529067311,-0.10756389165184974,-304.5028748997454,-372.6859482461814,-3049.279395102852,-608.9676995385363,-10.021657415073037,-2128.5790999732267,-3394.063049840511,4024.68358509029,10012.468495875328
12.48,0.08762728098019279,0.042322838412650325,0.18075646399069534,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05181618887153331,-0.04988728163226312,-0.10844800855411943,-371.8478776152592,-292.46772376058954,-2845.6284020883404,-673.6812842884682,68.70879488752234,-1912.3190036604196,-3367.2501357756914,4010.911224279593,10182.549650725581
12.5,0.08856607737902067,0.041519297877176946,0.1784977916843804,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05152290610997771,-0.050005190831363434,-0.10926438418654688,-438.61083329053446,-212.5785816963343,-2639.188383783727,-737.6085904846304,146.87273834356927,-1695.5682981570226,-3338.1477837637617,3994.457103212761,10322.00091523066
12.52,0.08949977360807804,0.040717218141857706,0.1762226653754695,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05119270528149509,-0.05009244275805592,-0.11001225180638424,-504.7465676698926,-133.07103873828925,-2430.467730078211,-800.7072086207281,224.42271806260612,-1478.4671146277235,-3306.7867189679077,3975.377147902253,10436.032685275813
12.540000000000001,0.09042771573687292,0.03991710303600769,0.17393251677196053,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.05082600963644901,-0.050149137071702196,-0.11069099764852053,-570.2105180364592,-53.9964919459037,-2219.893375195852,-862.9353463308834,301.31241497988265,-1261.1544339166687,-3273.197518328331,3953.7273396192772,10528.717744117943
12.56,0.0913492543725547,0.03911944748641923,0.17162878997259678,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.050423267144418395,-0.05017539303807606,-0.1113001371179138,-634.9587344511928,24.594784830161345,-2007.8285605476733,-924.2518469495892,377.49665966956877,-1043.7682207289427,-3237.4108207366758,3929.563838803252,10603.240732408938
12.58,0.09226374502597467,0.03832473733164239,0.16931293901123246,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04998495002806529,-0.05017134933162546,-0.11183929615423366,-698.9478848231525,102.65364679415137,-1794.5866982733155,-984.6162100414136,452.93144692337313,-826.4455101068754,-3199.4575185979897,3902.943098199501,10662.09311371789
12.6,0.09317054849902906,0.03753344913212116,0.16698642572794542,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.049511554297177685,-0.050137163823777975,-0.11230819663302904,-762.135263399262,180.13208598289037,-1580.4421874142347,-1043.9886134652343,527.573950506286,-609.3224567109182,-3159.3689288054748,3873.92195943695,10707.22554295404
12.620000000000001,0.09406903128887345,0.036746049981182784,0.16465071789560426,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.049003599280578965,-0.05007301335788488,-0.11270664491589366,-824.478802256628,256.98324058694226,-1365.638848542847,-1102.3299366265464,601.3825376240904,-392.53435513294744,-3117.176942868298,3842.557730202594,10740.166943569386
12.64,0.09495856600549102,0.03596299732081277,0.16230728754633983,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04846162715397561,-0.049979093511192244,-0.11303452285604466,-885.937085396068,333.16140541010054,-1150.3964972173173,-1159.6017846404693,674.3167827355087,-176.21563768665737,-3072.9141569720014,3808.9082411579143,10762.117566276482
12.66,0.09583853179977364,0.03518473876529728,0.15995760945466442,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04788620246215051,-0.04985561834410056,-0.11329178071730421,-946.4693650629205,408.6220430704569,-934.9160629558969,-1215.7665131810043,746.3374804195282,39.50014527491203,-3026.6139833426223,3773.031883017819,10774.021713071023
12.68,0.09670831479979025,0.034411711935133524,0.15760315974360495,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04727791163420318,-0.04970282013690413,-0.11347843158293555,-1006.035579954274,483.3217955700318,-719.3835715845314,-1270.7872538328588,817.4066570735639,254.48035855318153,-2978.310744567676,3734.9876249787426,10776.624568568275
12.700000000000001,0.09756730855331464,0.03364434430306107,0.1552454145877218,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04663736249079234,-0.049520949114169655,-0.11359454692336825,-1064.5963750065196,557.2184958928345,-503.97323938121895,-1324.6279397939788,887.4875812680694,468.5933256998055,-2928.0397526122783,3694.8350161401377,10770.516610165623
12.72,0.09841491447497885,0.03288305305362523,0.15288584899275737,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.045965183742554754,-0.04931027315690856,-0.11364025306420684,-1122.1131224912456,630.271179327884,-288.849873179215,-1377.2533318008327,956.5447726268919,681.7083805704401,-2875.8373742363005,3652.6341717524756,10756.168310100196
12.74,0.09925054229664587,0.03212824495732605,0.15052593563624805,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04526202447906123,-0.049071077502709656,-0.11361572835247019,-1178.5479441793525,702.4400942519321,-74.17072818478448,-1428.629044167189,1024.5440091352475,893.6959249126235,-2821.741084405346,3608.4457462024034,10733.957249721527
12.76,0.10007361051976416,0.03138031626011428,0.14816714375701778,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.044528553647829774,-0.04880366443402213,-0.11352120086320955,-1233.863734362209,773.686712143603,139.91305787631214,-1478.7215708413123,1091.4523328056957,1104.4274904705474,-2765.789509142826,3562.3308945835447,10704.18930305483
12.780000000000001,0.10088354686859757,0.030639652588757137,0.14581093808427026,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04376545952305136,-0.04850835295480792,-0.11335694652320026,-1288.0241835443544,843.9737366357554,353.2553615702518,-1527.4983113975882,1157.2380536568276,1313.7758044076713,-2708.0224591072692,3514.351224607617,10667.115184696982
12.8,0.10167978874331673,0.029906628872398942,0.14345877779918448,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.042973449163798874,-0.048185478455815535,-0.11312328755540417,-1340.9938026447035,913.2651114455921,565.7142290533334,-1574.9275968867119,1221.8707519764635,1521.6148570967562,-2648.480955017453,3464.5687404918363,10622.943374154078
12.82,0.10246178367201653,0.029181609280478082,0.14111211552363034,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04215324786158763,-0.047835392368760554,-0.11282059116900507,-1392.7379475624914,981.5260270512975,777.1512332055163,-1620.9787154754563,1285.321278859612,1727.819971521043,-2587.2072458893967,3413.045780285273,10571.850207609144
12.84,0.10322898976077166,0.02846494717702401,0.13877239633195204,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.04130559857723918,-0.04745846180973117,-0.11244926843631751,-1443.22284398074,1048.7229260108516,987.430988311441,-1665.6219378114702,1347.5617550227869,1932.2678736827454,-2524.244820912429,3359.8449479777,10513.987755296233
12.86,0.10398087614089313,0.027756985091242064,0.13644105678280827,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.040431261367071536,-0.04705506921216874,-0.1120097733107648,-1492.4156122938848,1114.8235068421047,1196.4207876635899,-1708.8285420531206,1408.5655679098536,2134.836763534065,-2459.6384156572412,3305.029041562659,10449.489967607446
12.88,0.104716923412572,0.02705805470419488,0.13411952396886928,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.03953101279850007,-0.04662561194980263,-0.11150260175020342,-1540.2842925580126,1179.7967264044535,1403.9903370138463,-1750.5708385068554,1468.3073671126697,2335.406386039311,-2393.434013206388,3248.6609781174366,10378.477467512823
12.9,0.10543662408412979,0.026368476851304258,0.1318092145828058,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.03860564535518605,-0.04617050194994594,-0.11092829091775304,-1586.7978693718924,1243.6128007407924,1610.0115627016078,-1790.8221938175916,1526.7630581394758,2533.858102049592,-2325.6788406939904,3190.803716816947,10301.061284388072
12.92,0.10613948300610909,0.025688561540323705,0.12951153399849158,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.03765596683191578,-0.045690165297583206,-0.11028741843845284,-1631.926296605243,1306.2432043548567,1814.3584778991844,-1829.5570546592228,1583.9097945710162,2730.07495872942,-2256.421361667526,3131.5201807032167,10217.345759878834
12.94,0.10682501779946207,0.025018607984367905,0.12722787536672975,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.03668279971943334,-0.0451850418307032,-0.10958060169488447,-1675.6405218974562,1367.6606679134115,2016.9070940203253,-1866.750970874607,1639.7259686501754,2923.9417593191065,-2185.7112646106657,3070.87317792774,10127.430806057044
12.96,0.10749275927710134,0.024358904649529084,0.12495961872510364,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.035686980579485265,-0.04465558472734949,-0.1088084971486698,-1717.912510855781,1427.8391743752054,2217.5353671552607,-1902.3806180152828,1694.1912003578982,3115.345132052915,-2113.5994479162378,3008.925323089693,10031.41365674677
12.98,0.10814225185810278,0.02370972931656076,0.12270813012178028,0.08726646259971647,0.03490658503988659,0.13962634015954636,0.03466935941036682,-0.04410226008487837,-0.10797179967770007,-1758.715270886667,1486.7539535598537,2416.1231715979548,-1936.423819233406,1747.2863250315809,3304.1735980810163,-2040.138001544301,2945.738959232415,9929.390222134702
13.0,0.10877305397385317,0.02307134915606574,0.12047476075327523,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.03363079900328781,-0.04352554649192861,-0.10707124192125882,-1798.0228745981283,1544.3814751793325,2612.5522942526554,-4800.0,1798.9933795878846,3490.3176382651895,-1965.3801855730649,2881.376080973939,9821.456132735033
13.02,0.1093841460625864,0.022444020646231994,0.11826084619098998,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.032483134142278325,-0.04292590431047216,-0.10610760032040016,-2158.0228745981285,1600.6994403634508,2806.706445052303,-4800.0,1849.2951342095125,3673.6698624566952,-18000.00000000001,2815.8982592059147,9707.707539982379
13.040000000000001,0.10997213544763751,0.02182798778718978,0.11606770636812236,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.031136976694705158,-0.04230368523034824,-0.10508171417329666,-2518.0228745981285,1655.6866714729556,2998.4713025152864,-4800.0,1898.1738600765916,3854.125325087573,-18000.0,2749.361555475241,9588.24287314917
13.06,0.1105330314926598,0.021223480433148215,0.11389664551029588,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.02959249959279875,-0.04165922607382747,-0.10399446382613967,-2878.0228745981285,1709.322753717803,3187.7346190315197,-4800.0,1945.6129417844618,4031.5811715638656,-18000.0,2681.8041122423665,9463.165825811666
13.08,0.11106284454698123,0.02063071444287186,0.11174895127898532,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.027849874328720704,-0.04099288016399507,-0.10284676293724763,-3238.0228745981285,1761.5881126993443,3374.3862246453637,-4800.0,1991.5973492583025,4205.936587715098,-18000.0,2613.267949077067,9332.580280692195
13.1,0.1115575995082847,0.02004989205067976,0.10962589384276633,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.02591178875085123,-0.04030501825712554,-0.10163955750859173,-3579.568034993013,1812.4641791843092,3558.318018820456,-4800.0,2036.1136169601002,4377.092867401984,-17077.258019744226,2543.8033242482447,9196.589708754618
13.120000000000001,0.11201357201157736,0.019481202386016822,0.10752872491113408,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.023805486169743248,-0.03959604014921208,-0.10037382260681812,-3849.517097565359,1861.9335128329583,3739.423978980335,-4800.0,2079.149974430432,4544.953445369622,-13497.453128617302,2473.4666824324563,9055.298007993952
13.14,0.11242775904861713,0.018924822477601057,0.10545867659180219,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.021568802130564363,-0.03886639673518547,-0.09905055688625283,-4059.7557473714587,1909.9799274343527,3917.6001744267937,-4800.0,2120.696592812482,4709.423909720164,-10511.93249030498,2402.320730069721,8908.809772322933
13.16,0.1127978266370886,0.018380918462703965,0.10341696019537894,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.019231187663082593,-0.038116585655022295,-0.097670782866083,-4223.491414578846,1956.5886429696518,4092.744779938462,-4800.0,2160.7454024851795,4800.0,-8186.7833603693725,2330.435776764955,8757.230275583424
13.18,0.11312195995462027,0.01784964867354923,0.10140474721944859,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.016815579934660766,-0.03734714247535638,-0.09623820788929151,-4351.01015930335,2001.7463637023345,4249.183556641527,-4800.0,2199.28966317009,4800.0,-6375.9372362251725,2257.886036634136,7821.938835153219
13.200000000000001,0.11339874673570138,0.0173311743001053,0.09942308244180076,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.014339841884471505,-0.03655863418343932,-0.09476170675352572,-4450.322853559005,2045.4412439068722,4371.0194203336105,-4800.0,2236.322850122523,4800.0,-4965.634712782776,2184.744010226882,6091.793184604194
13.22,0.11362708651156961,0.016825668825558436,0.0974728074928799,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.011817883431518557,-0.03575165359044984,-0.09325133274637878,-4527.6684333137755,2087.662614812971,4465.9062380039595,-4800.0,2271.8376710131593,4800.0,-3867.2789877385185,2111.0685453049314,4744.340883517452
13.24,0.11380612153355285,0.01633331594234079,0.09555458480409795,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.009260535524667967,-0.034926813985639814,-0.09171490961036548,-4587.9058355153675,2128.4005544900633,4539.804907039216,-4800.0,2305.8261810442846,4800.0,-3011.870110079599,2036.8969838546263,3694.933451762836
13.26,0.11393518333734187,0.015854305589292822,0.0936689365605381,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.006676231058894323,-0.034084744860744975,-0.0901585245899304,-4634.819242015142,2167.645578332379,4597.357825550562,-4800.0,2338.2800931479414,4800.0,-2345.670324988714,1962.2511921157866,2877.645925567276
13.280000000000001,0.11401375111465706,0.015388830829279358,0.09181627501804401,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.004071535180157388,-0.03322608865932841,-0.0885869124245031,-4671.355806159253,2205.38846661922,4642.180533082591,-4800.0,2369.1910242272847,4800.0,-1826.8282072055626,1887.1444143420376,2241.13537660146
13.3,0.11404141928525213,0.014937085386946247,0.0899969260964304,-0.05235987755982989,0.03490658503988659,0.13962634015954636,0.0014515582934413874,-0.03235149829898676,-0.08700375441029205,-4699.810796300785,2241.6201846838944,4677.088842903678,-4800.0,2398.5506906636406,4800.0,-1422.7495070766054,1811.5859032337312,1745.4154910543366
13.32,0.11401787223769855,0.014499261705215757,0.08821114773761707,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.0011797222804916657,-0.031461635272849224,-0.0854119113176301,-4721.971787158082,2276.3318639850786,4704.275734585628,-4800.0,2426.3510635228754,4800.0,-1108.0495428648646,1735.5839650592088,1359.3445840975164
13.34,0.11394286465586578,0.014075549409580786,0.08645914418811307,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.0038192117930943687,-0.03055716818282091,-0.08381360479507756,-4739.23095728376,2309.514821695343,4725.449119464881,-4800.0,2452.5844917127597,4800.0,-862.9585062838942,1659.147885513221,1058.6692439626404
13.36,0.11381620619749633,0.013666134093138525,0.08474107710877998,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.00646450296381142,-0.029638771592819576,-0.08221055865508534,-4752.672547298632,2341.1606031982187,4741.93913356762,-4800.0,2477.243799629772,4800.0,-672.0795007435754,1582.2890751437853,824.5007051369612
13.38,0.11363774956361672,0.013271196354042355,0.08305707421504493,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.00911372402761866,-0.028707125117852058,-0.08060410891549655,-4763.140973115877,2371.261036783909,4754.7816982618915,-4800.0,2500.3223644819104,4800.0,-523.4212908622794,1505.021679284505,642.128234713573
13.4,0.11340738120973892,0.012890911031761907,0.08140723599517985,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.01176542038927545,-0.027762912685896316,-0.07899528950817356,-4771.293873105383,2399.8082933499218,4764.783598011581,-4800.0,2521.814177403224,4800.0,-407.6449994752693,1427.3628283006474,500.09498748445367
13.42,0.11312501411519049,0.012525446600094059,0.07979164093312141,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.014418462450565873,-0.02680682192561832,-0.07738489903725375,-4777.643421681194,2426.7949464144463,4772.573163490464,-4800.0,2541.713891627393,4800.0,-317.47742879056204,1349.3326532262245,389.478273944178
13.44,0.11279058215576132,0.012174964683940737,0.07821034956796025,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.017071973821114982,-0.025839543645104376,-0.07577355277891762,-4782.588504678469,2452.2140295108647,4778.6397440269975,-4800.0,2560.016860313988,4800.0,-247.25414986373835,1270.9541548209245,303.32902682666827
13.46,0.1124040357252798,0.011839619673994382,0.07666340764876356,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.019725275403964505,-0.024861771375936936,-0.07416172318729644,-4786.4397778135535,2476.0590892539385,4783.364449083526,-4800.0,2576.7191660867766,4800.0,-192.56365675423694,1192.252987153688,236.23525282641822
13.48,0.11196533832997346,0.011519558419065845,0.07515084858617849,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.022377841844428543,-0.023874200963796634,-0.07254977144899886,-4789.4391824280365,2498.324233201827,4787.044089984484,-4800.0,2591.817643916815,4800.0,-149.97023072414777,1113.2571973944323,183.98204504792375
13.5,0.11147446394043481,0.011214919980180166,0.07367269535770049,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.02502926760748011,-0.022877530191887326,-0.07093797206632671,-4791.775144517929,2519.0041721929842,4789.909825940064,-4800.0,2605.309898646354,4800.0,-116.7981044946373,1033.9969495578544,143.28679777900106
13.52,0.11093139493353155,0.010925835434010442,0.07222896198879303,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.027679240553840176,-0.02187245842727953,-0.06932653201124665,-4793.594411868212,2538.094257194633,4792.141685729689,-4800.0,2617.1943181810457,4800.0,-90.96336751413219,954.5042500824366,111.59298948123251
13.540000000000001,0.11033612049361174,0.010652427715921816,0.07081965470501617,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.030327521356055882,-0.020859686283076596,-0.06771560565106768,-4795.0112729149405,2555.5905109186783,4793.879877313893,-4800.0,2627.470083164359,4800.0,-70.84305233643136,874.8126862022673,86.90957921021436
13.56,0.10968863537120699,0.010394811495015534,0.06944477282927197,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.032973927462760476,-0.019839915291375052,-0.06610530638111307,-4796.114736474282,2571.489654584349,4795.233595857256,-4800.0,2636.137173779079,4800.0,-55.17317796707175,794.9571832835318,67.68592716812236
13.58,0.10898893891990724,0.01015309307522266,0.06810430948188095,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.035618320605055376,-0.018813847583504104,-0.06449571569277962,-4796.974123377187,2585.7891302656053,4796.287883492345,-4800.0,2643.196374187407,4800.0,-42.96934514527493,714.9737840628177,52.71438175445837
13.6,0.10823703434960441,0.009927370317796757,0.06679825212843493,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.03826059706149589,-0.01778218557513117,-0.06288689024424683,-4797.643421282526,2598.4871192776054,4797.108971762837,-4800.0,2648.6492750130806,4800.0,-33.464895266934036,634.8994506000054,41.05441352462549
13.620000000000001,0.10743292814794536,0.009717732581572422,0.06552658301042236,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.04090068007147783,-0.016745631654617444,-0.06127886737561149,-4798.164676242983,2609.5825570452666,4797.748442364124,-4800.0,2652.4982741864146,4800.0,-26.06274802283224,554.7718883830612,31.973530064306033
13.64,0.10657662963246528,0.009524260678152634,0.06428927948588203,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.04353851392180096,-0.01570488787357985,-0.05967166941249382,-4798.570634085721,2619.0751448699443,4798.246467563856,-4800.0,2654.7465764052113,4800.0,-20.297892136932205,474.62939123388423,24.901259986609148
13.66,0.10566815060416967,0.009347026839810544,0.06308631430129363,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.04617405933630698,-0.014660655639023395,-0.05806530702605114,-4798.886797542346,2626.9653589741806,4798.634333869311,-4800.0,2655.398191412066,4800.0,-15.808172831248157,394.51070521181464,19.393315272782274
13.68,0.10470750507978366,0.00918609469837798,0.06191765581122555,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.04880728988035863,-0.013613635406694876,-0.05645978185805989,-4799.133028359396,2633.2544571647873,4798.9364074812265,-4800.0,2654.4579312470755,4800.0,-12.311540852488179,314.45490953033186,15.103680595757396
13.700000000000001,0.10369470908491962,0.00904151927377323,0.060783268158584036,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.05143818915568633,-0.012564526375508908,-0.054855088573564734,-4799.32479503576,2637.944483414434,4799.171665006131,-4800.0,2651.931406601168,4800.0,-9.58833381819204,234.5013124823481,11.762876245211373
13.72,0.10262978049434412,0.00891334697111754,0.05968311142545879,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.0540667486107847,-0.011514026183033805,-0.053251216467642096,-4799.474144571307,2641.0382706232185,4799.354885588271,-4800.0,2647.825022370065,4800.0,-7.4674767773558415,154.6893604392153,9.16102910700829
13.74,0.10151273890856993,0.00880161558562158,0.05861714176234001,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.05669296583071373,-0.010462830602116628,-0.051648150724827445,-4799.590459273064,2642.5394417859734,4799.4975793521935,-4800.0,2642.145972487982,4800.0,-5.815735087844587,75.0585581377436,7.134688196128991
13.76,0.10034360555838973,0.008706354314603862,0.057585311501732406,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.05931684320027718,-0.00941163323878636,-0.0500458734079506,-4799.681046162372,2642.4524097586345,4799.608710481811,-4800.0,2634.9022341030413,4800.0,-4.52934446539075,-4.351601366943214,5.5565564808603085
13.780000000000001,0.09912240323082333,0.008627583776144095,0.056587569260857506,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.061938386858006705,-0.008361125231611425,-0.04844436423614224,-4799.7515960102455,2640.782375787939,4799.69526036059,-4800.0,2626.1025611455248,4800.0,-3.527492393686771,-83.50169853476928,4.327493938944826
13.8,0.09784915621139811,0.008565316033984223,0.05562386003706443,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.0645576058766477,-0.007311994952709492,-0.04684360119854983,-4799.806540838057,2637.535326943694,4799.762666149971,-4800.0,2615.7564773277245,4800.0,-2.747241390579802,-162.35244221225003,3.3702894690577523
13.82,0.09652389023880525,0.00851955462837545,0.05469412529875939,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.06717451162006934,-0.006264927710618625,-0.045243561040002066,-4799.849332342139,2632.7180325706304,4799.81516235801,-4800.0,2603.8742686081573,4800.0,-2.1395752040916705,-240.864718653188,2.6248104019487073
13.84,0.0951466324688659,0.008490294612636005,0.05379830307401123,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.06978911723760114,-0.005220605455242998,-0.04364421964683995,-4799.882658733258,2626.338039858228,4799.85604685597,-4800.0,2590.4669751450606,4800.0,-1.6663195559431188,-318.99963562011635,2.044224898008906
13.86,0.09371741144541534,0.008477522595236141,0.05293632803849535,-0.05235987755982989,0.03490658503988659,0.13962634015954636,-0.07240143726542737,-0.004179706485085934,-0.04204555235488612,-4799.90861361306,2618.403668610638,4799.8878880543325,-4800.0,2575.5463827606386,4800.0,-1.297743990107847,-396.71856237951033,1.5920599181299622
