time,controller,velocity,velocity_ref,velocity_ref_modified,altitude,altitude_ref,altitude_ref_modified,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,alpha_cmd,throttle_cmd,throttle_actual,throttle_rate,qbar,heat_proxy,inlet_margin,inlet_margin_active,propulsion_limit_active,alpha_limit_margin
14.24,1.0,1781.2079484856347,1875.0,1740.0,28826.805260714933,31100.0,31450.0,-0.013485383295564356,0.11341028412159232,0.09992490082602795,-0.0009769236697827932,-0.06471192925249965,-0.000698972429231087,-0.06476934465907437,0.1832595714594046,0.36804277510850614,0.37416277510850615,-0.007946216865185873,35460.149027084466,60834.090766992405,0.272,1.0,1.0,0.06984928733781229
14.280000000000001,1.0,1781.4187867400813,1875.0,1740.0,28825.844979883885,31100.0,31450.0,-0.013469732570535665,0.11335666279932562,0.09988693022878994,-0.0009212006429950975,-0.06473989109117953,-0.0006182806593671407,-0.06478970030163014,0.1832595714594046,0.3677249264338987,0.3738449264338987,-0.007946216865185873,35473.27506512536,60859.75414539306,0.272,1.0,1.0,0.06990290866007899
14.32,1.0,1781.6293634433955,1875.0,1740.0,28824.885699106722,31100.0,31450.0,-0.013454124288219585,0.11330536376459609,0.09985123947637649,-0.0008629626390271783,-0.0647643823194778,-0.0005376138802682343,-0.06480661165151798,0.1832595714594046,0.36740707775929127,0.3735270777592913,-0.007946216865185873,35486.38961972156,60885.39474838586,0.272,1.0,1.0,0.06995420769480852
14.36,1.0,1781.839677913004,1875.0,1740.0,28823.927415944243,31100.0,31450.0,-0.013438553343116182,0.11325647821871083,0.09981792487559464,-0.0008024246532435007,-0.06478540995643202,-0.00045719971548132727,-0.0648201066011249,0.1832595714594046,0.36708922908468383,0.37320922908468385,-0.007946216865185873,35499.49266330565,60911.01248850234,0.272,1.0,1.0,0.07000309324069377
14.4,1.0,1782.049729438246,1875.0,1740.0,28822.970128326033,31100.0,31450.0,-0.013423014463534576,0.11321008855800894,0.09978707409447435,-0.0007398035319093892,-0.06480299066671226,-0.00037726017992368666,-0.06483022210587691,0.1832595714594046,0.3667713804100764,0.3728913804100764,-0.007946216865185873,35512.584165371685,60936.6072737873,0.272,1.0,1.0,0.07004948290139566
14.44,1.0,1782.259517282991,1875.0,1740.0,28822.013834561825,31100.0,31450.0,-0.013407502230308553,0.11316626833159162,0.09975876610128305,-0.0006753173208844032,-0.06481715050601651,-0.00029801116948433877,-0.06483700388444784,0.1832595714594046,0.36645353173546896,0.372573531735469,-0.007946216865185873,35525.6640925184,60962.17900801161,0.272,1.0,1.0,0.07009330312781299
14.48,1.0,1782.4690406882644,1875.0,1740.0,28821.05853335154,31100.0,31450.0,-0.013392011095530358,0.11312508222492414,0.09973307112939377,-0.00060918462449646,-0.064827924645239,-0.0002196619785682005,-0.0648405061004602,0.1832595714594046,0.3661356830608615,0.37225568306086154,-0.007946216865185873,35538.73240849995,60987.7275908923,0.272,1.0,1.0,0.07013448923448047
14.52,1.0,1782.678298874874,1875.0,1740.0,28820.104223794002,31100.0,31450.0,-0.013376535401249381,0.11308658606881672,0.09971005066756733,-0.0005416239762019487,-0.0648353570746344,-0.00014241484638353804,-0.06484079102696588,0.1832595714594046,0.3658178343862541,0.3719378343862541,-0.007946216865185873,35551.78907428289,61013.25291831843,0.272,1.0,1.0,0.07017298539058789
14.56,1.0,1782.8872910460323,1875.0,1740.0,28819.15090539431,31100.0,31450.0,-0.013361069398083633,0.11305082687322987,0.09968975747514623,-0.00047285322257144394,-0.06483950028923277,-6.646453267104001e-05,-0.06483792869501792,0.1832595714594046,0.36549998571164666,0.37161998571164667,-0.007946216865185873,35564.83404810991,61038.754882582885,0.272,1.0,1.0,0.07020874458617474
14.6,1.0,1783.0960163899665,1875.0,1740.0,28818.198578069896,31100.0,31450.0,-0.013345607263693255,0.1130178428852907,0.09967223562159742,-0.0004030889220719525,-0.06484041495678747,8.002076514566705e-06,-0.06483199652766224,0.1832595714594046,0.3651821370370392,0.37130213703703924,-0.007946216865185873,35577.86728556942,61064.233372618655,0.272,1.0,1.0,0.07024172857411391
14.64,1.0,1783.3044740825082,1875.0,1740.0,28817.247242155285,31100.0,31450.0,-0.01333014312106668,0.11298766367085082,0.09965752054978412,-0.00033254576004510927,-0.06483816956956236,8.08063324670522e-05,-0.06482307896069298,0.1832595714594046,0.3648642883624318,0.3709842883624318,-0.007946216865185873,35590.88873967121,61089.68827423927,0.272,1.0,1.0,0.07027190778855379
14.68,1.0,1783.5126632896604,1875.0,1740.0,28816.29689840554,31100.0,31450.0,-0.013314671056571683,0.1129603102188636,0.0996456391622919,-0.00026143598120666645,-0.0648328400812832,0.00015177815652462712,-0.0648112670515252,0.1832595714594046,0.36454643968782435,0.37066643968782437,-0.007946216865185873,35603.89836092747,61115.119470382655,0.272,1.0,1.0,0.070299261240541
14.72,1.0,1783.7205831701317,1875.0,1740.0,28815.34754799844,31100.0,31450.0,-0.013299185137725145,0.11293579506780835,0.09963660993008319,-0.00018996884091626652,-0.06482450953059378,0.00022075634148512304,-0.06479665807754502,0.1832595714594046,0.3642285910132169,0.37034859101321693,-0.007946216865185873,35616.89609743912,61140.52684135762,0.272,1.0,1.0,0.07032377639159626
14.76,1.0,1783.9282328778356,1875.0,1740.0,28814.399192535402,31100.0,31450.0,-0.013283679430637135,0.11291412245334272,0.09963044302270557,-0.00011835007638806326,-0.06481326765236797,0.0002875888215209492,-0.06477935512529875,0.1832595714594046,0.3639107423386095,0.3700307423386095,-0.007946216865185873,35629.88189498693,61165.91026509243,0.272,1.0,1.0,0.07034544900606189
14.8,1.0,1784.1356115643455,1875.0,1740.0,28813.451834041163,31100.0,31450.0,-0.013268148017086739,0.11289528847632105,0.0996271404592343,-4.6781398932584664e-05,-0.06479921047823631,0.00035213291047237014,-0.06475946667188183,0.1832595714594046,0.36359289366400205,0.36971289366400206,-0.007946216865185873,35642.855697127256,61191.269617384656,0.272,1.0,1.0,0.07036428298308356
14.84,1.0,1784.342718381304,1875.0,1740.0,28812.505474962258,31100.0,31450.0,-0.013252585011188995,0.11287928129027633,0.09962669627908734,2.453999176147526e-05,-0.0647824399276879,0.0004142555084859066,-0.06473710615988204,0.1832595714594046,0.3632750449893946,0.3693950449893946,-0.007946216865185873,35655.81744529215,61216.60477215188,0.272,1.0,1.0,0.07038029016912828
14.88,1.0,1784.5495524827777,1875.0,1740.0,28811.56011816433,31100.0,31450.0,-0.013236984575614275,0.1128660813074268,0.09962909673181253,9.542187037979322e-05,-0.0647630633911082,0.00047383327705442313,-0.06471239156722208,0.1832595714594046,0.3629571963147872,0.3690771963147872,-0.007946216865185873,35668.76707889315,61241.91560168222,0.272,1.0,1.0,0.07039349015197781
14.92,1.0,1784.7561130275562,1875.0,1740.0,28810.615766928277,31100.0,31450.0,-0.013221340937323547,0.11285566142223485,0.0996343204849113,0.00016567742492748315,-0.06474119330610799,0.0005307527826113736,-0.06468544497323389,0.1832595714594046,0.36263934764017974,0.36875934764017976,-0.007946216865185873,35681.70453542864,61267.20197688444,0.272,1.0,1.0,0.07040391003716975
14.96,1.0,1784.9623991813876,1875.0,1740.0,28809.672424945307,31100.0,31450.0,-0.01320564840278504,0.11284798725151612,0.09964233884873108,0.0002351256711095819,-0.06471694672849,0.0005849106089134092,-0.06465639212228043,0.1832595714594046,0.3623214989655723,0.3684414989655723,-0.007946216865185873,35694.629750594635,61292.463767536894,0.272,1.0,1.0,0.07041158420788848
15.0,1.0,1785.1684101191483,1875.0,1740.0,28808.730096310916,31100.0,31450.0,-0.013189901372640074,0.11284301739007026,0.09965311601743018,0.00030359184147497995,-0.06469044489918788,0.0006362134385274369,-0.06462536198622063,0.1832595714594046,0.3620036502909649,0.3681236502909649,-0.007946216865185873,35707.542658398204,61317.70084253448,0.272,1.0,1.0,0.07041655406933435
15.040000000000001,1.0,1785.3741450269417,1875.0,1740.0,28807.78878551783,31100.0,31450.0,-0.01317409435578798,0.11284070368078182,0.09966660932499384,0.0003709077487372187,-0.06466181280849582,0.0006845781038255303,-0.0645924863269896,0.1832595714594046,0.36168580161635744,0.36780580161635745,-0.007946216865185873,35720.4431912733,61342.91307013324,0.272,1.0,1.0,0.07041886777862279
15.08,1.0,1785.5796031041225,1875.0,1740.0,28806.84849744796,31100.0,31450.0,-0.013158221982862378,0.11284099149812035,0.09968276951525797,0.000436912122770936,-0.06463117875888824,0.0007299316079693247,-0.06455789926054065,0.1832595714594046,0.36136795294175,0.36748795294175,-0.007946216865185873,35733.33128019903,61368.10031819197,0.272,1.0,1.0,0.07041857996128426
15.120000000000001,1.0,1785.784783565243,1875.0,1740.0,28805.90923736342,31100.0,31450.0,-0.01314227901907332,0.11284382004395266,0.09970154102487934,0.0005014509208678354,-0.06459867392770587,0.0007722111164351417,-0.0645217368233645,0.1832595714594046,0.36105010426714257,0.3671701042671426,-0.007946216865185873,35746.20685481964,61393.26245441049,0.272,1.0,1.0,0.07041575141545195
15.16,1.0,1785.9896856419184,1875.0,1740.0,28804.97101089661,31100.0,31450.0,-0.013126260376392185,0.11284912265456767,0.09972286227817548,0.0005643776109206492,-0.06456443193095918,0.0008113639197171119,-0.06448413654277124,0.1832595714594046,0.36073225559253513,0.36685225559253515,-0.007946216865185873,35759.06984356559,61418.39934656334,0.272,1.0,1.0,0.07041044880483693
15.200000000000001,1.0,1786.194308584606,1875.0,1740.0,28804.033824039503,31100.0,31450.0,-0.013110161125058528,0.11285682711780488,0.09974666599274636,0.0006255534272874323,-0.06452858838947086,0.0008473473678962684,-0.0644452370120823,0.1832595714594046,0.3604144069179277,0.3665344069179277,-0.007946216865185873,35771.920173776154,61443.51086272922,0.272,1.0,1.0,0.07040274434159972
15.24,1.0,1786.3986516642985,1875.0,1740.0,28803.097683132073,31100.0,31450.0,-0.013093976504390469,0.11286685599917184,0.09977287949478136,0.0006848475991714244,-0.06449128049854745,0.0008801287778532765,-0.064405177471845,0.1832595714594046,0.36009655824332026,0.3662165582433203,-0.007946216865185873,35784.75777182255,61468.59687151515,0.272,1.0,1.0,0.07039271546023276
15.280000000000001,1.0,1786.602714174126,1875.0,1740.0,28802.162594849993,31100.0,31450.0,-0.01307770193288256,0.11287912697583315,0.09980142504295057,0.0007421375514334436,-0.06445264660233559,0.0009096853139433016,-0.06436409739814036,0.1832595714594046,0.35977870956871283,0.36589870956871284,-0.007946216865185873,35797.582563231255,61493.65724227483,0.272,1.0,1.0,0.07038044448357146
15.32,1.0,1786.8064954308663,1875.0,1740.0,28801.22856619163,31100.0,31450.0,-0.013061333017577425,0.11289355317735437,0.09983222015977694,0.0007973090778341197,-0.06441282577398111,0.0009360038430237883,-0.0643221360990125,0.1832595714594046,0.3594608608941054,0.3655808608941054,-0.007946216865185873,35810.39447280784,61518.69184532124,0.272,1.0,1.0,0.07036601828205023
15.36,1.0,1787.0099947763597,1875.0,1740.0,28800.29560446437,31100.0,31450.0,-0.01304486556269983,0.1129100435320881,0.09986517796938826,0.0008502564867820196,-0.06437195740266977,0.0009590807647819396,-0.06427943232000455,0.1832595714594046,0.35914301221949796,0.365263012219498,-0.007946216865185873,35823.1934247599,61543.700552132206,0.272,1.0,1.0,0.07034952792731651
15.4,1.0,1787.213211578828,1875.0,1740.0,28799.36371727037,31100.0,31450.0,-0.013028295577544195,0.11292850311809595,0.09990020754055175,0.0009008827197406815,-0.06433018078858624,0.0009789218183508764,-0.06423612385973881,0.1832595714594046,0.3588251635448905,0.36494516354489054,-0.007946216865185873,35835.97934281977,61568.683235549324,0.272,1.0,1.0,0.07033106834130866
15.44,1.0,1787.4161452340948,1875.0,1740.0,28798.43291249175,31100.0,31450.0,-0.013011619283608824,0.11294883351751081,0.09993721423390198,0.0009490994425225788,-0.06428763474678406,0.0009955418662603815,-0.06419234719643056,0.1832595714594046,0.3585073148702831,0.3646273148702831,-0.007946216865185873,35848.7521503661,61593.63976996916,0.272,1.0,1.0,0.0703107379418938
15.48,1.0,1787.618795166707,1875.0,1740.0,28797.503198275273,31100.0,31450.0,-0.012994833120972485,0.11297093317325599,0.0999761000522835,0.000994827109770871,-0.06424445722091333,0.0010089646568081127,-0.06414823712617589,0.1832595714594046,0.35818946619567565,0.36430946619567567,-0.007946216865185873,35861.511770544,61618.57003152686,0.272,1.0,1.0,0.07028863828614862
15.52,1.0,1787.8211608309546,1875.0,1740.0,28796.574583016638,31100.0,31450.0,-0.01297793375391116,0.112994697747054,0.10001676399314283,0.0010379950030003473,-0.06420078490770495,0.0010192225659791424,-0.0641039264138024,0.1832595714594046,0.3578716175210682,0.36399161752106823,-0.007946216865185873,35874.25812638383,61643.473898271506,0.272,1.0,1.0,0.07026487371235061
15.56,1.0,1788.0232417117898,1875.0,1740.0,28795.64707534432,31100.0,31450.0,-0.01296091807575506,0.11302002047767586,0.1000591024019208,0.0010785412426370252,-0.06415675289306091,0.0010263563200732589,-0.0640595454570192,0.1832595714594046,0.3575537688464608,0.3636737688464608,-0.007946216865185873,35886.99114091787,61668.3512503329,0.272,1.0,1.0,0.07023955098172875
15.6,1.0,1788.2250373256436,1875.0,1740.0,28794.72068410315,31100.0,31450.0,-0.012943783212988114,0.11304679253840318,0.10010300932541506,0.00111641277456132,-0.06411249430054944,0.0010304147002376252,-0.06401522196454944,0.1832595714594046,0.35723592017185335,0.36335592017185336,-0.007946216865185873,35899.71073729476,61693.201970079586,0.272,1.0,1.0,0.07021277892100143
15.64,1.0,1788.4265472211403,1875.0,1740.0,28793.795418337562,31100.0,31450.0,-0.012926526528594282,0.11307490339269845,0.10014837686410416,0.001151565331722398,-0.06406813995305131,0.0010314542301240117,-0.06397108064887404,0.1832595714594046,0.3569180714972459,0.36303807149724593,-0.007946216865185873,35912.41683889158,61718.02594226772,0.272,1.0,1.0,0.07018466806670616
15.68,1.0,1788.627770979709,1875.0,1740.0,28792.871287274647,31100.0,31450.0,-0.012909145624657142,0.11310424114710536,0.10019509552244822,0.0011839633714511406,-0.06402381804825097,0.0010295388479194972,-0.06392724293416072,0.1832595714594046,0.3566002228226385,0.3627202228226385,-0.007946216865185873,35925.10936942298,61742.82305418064,0.272,1.0,1.0,0.07015533031229924
15.72,1.0,1788.828708216094,1875.0,1740.0,28791.948300307038,31100.0,31450.0,-0.012891638344221116,0.11313469290042903,0.10024305455620791,0.0012135799891559646,-0.06397965384861154,0.0010247395640121434,-0.06388382667989644,0.1832595714594046,0.35628237414803104,0.36240237414803106,-0.007946216865185873,35937.78825304736,61767.593195758796,0.272,1.0,1.0,0.07012487855897558
15.76,1.0,1789.02935857876,1875.0,1740.0,28791.026466975658,31100.0,31450.0,-0.012874002772424715,0.1131661450882762,0.10029214231585147,0.0012403968091394737,-0.06393576938641822,0.0010171341055759831,-0.06384094592068564,0.1832595714594046,0.3559645254734236,0.3620845254734236,-0.007946216865185873,35950.453414469644,61792.33625971969,0.272,1.0,1.0,0.0700934263711284
15.8,1.0,1789.229721750201,1875.0,1740.0,28790.10579695243,31100.0,31450.0,-0.012856237236918032,0.11319848382206833,0.10034224658515029,0.0012644038533244331,-0.0638922831844191,0.0010068065493666343,-0.06379871062262069,0.1832595714594046,0.3556466767988162,0.3617666767988162,-0.007946216865185873,35963.10477904074,61817.05214166837,0.272,1.0,1.0,0.07006108763733628
15.84,1.0,1789.4297974471444,1875.0,1740.0,28789.186300022942,31100.0,31450.0,-0.012838340307578452,0.11323159522167439,0.10039325491409593,0.0012855993887248248,-0.06384930999253655,0.0009938469440283339,-0.06375722645657492,0.1832595714594046,0.35532882812420874,0.36144882812420875,-0.007946216865185873,35975.74227285288,61841.740740197034,0.272,1.0,1.0,0.07002797623773022
15.88,1.0,1789.629585420659,1875.0,1740.0,28788.267986069175,31100.0,31450.0,-0.012820310795540375,0.11326536574084642,0.10044505494530602,0.001303989754541633,-0.06380696054106637,0.000978350923213718,-0.0637165945887119,0.1832595714594046,0.3550109794496013,0.3611309794496013,-0.007946216865185873,35988.36582283144,61866.40195697516,0.272,1.0,1.0,0.06999420571855819
15.92,1.0,1789.8290854561624,1875.0,1740.0,28787.350865052296,31100.0,31450.0,-0.012802147751556248,0.11329968248467838,0.1004975347331221,0.0013195891698035097,-0.06376534131072585,0.0009604193108260006,-0.06367691148845032,0.1832595714594046,0.35469313077499387,0.3608131307749939,-0.007946216865185873,36000.97535682208,61891.035696828774,0.272,1.0,1.0,0.06995988897472623
15.96,1.0,1790.0282973733354,1875.0,1740.0,28786.43494699559,31100.0,31450.0,-0.012783850463707882,0.11333443351834827,0.10055058305464036,0.0013324195225095138,-0.06372455431985571,0.0009401577196758897,-0.0636382687540669,0.1832595714594046,0.35437528210038644,0.36049528210038645,-0.007946216865185873,36013.570803674076,61915.641867809674,0.272,1.0,1.0,0.06992513794105634
16.0,1.0,1790.2272210259403,1875.0,1740.0,28785.520241967566,31100.0,31450.0,-0.012765418454488413,0.11336950816644342,0.10060408971195499,0.00134251014126465,-0.0636846969290254,0.0009176761448542086,-0.06360075295606668,0.1832595714594046,0.354057433425779,0.360177433425779,-0.007946216865185873,36026.15209331872,61940.22038125408,0.272,1.0,1.0,0.06989006329296119
16.04,1.0,1790.425856301547,1875.0,1740.0,28784.60676006529,31100.0,31450.0,-0.01274685147727668,0.11340479730221101,0.10065794582493431,0.00134989755042896,-0.0636458616632357,0.0008930885530943853,-0.06356444549839506,0.1832595714594046,0.35373958475117157,0.3598595847511716,-0.007946216865185873,36038.719156843305,61964.77115183098,0.272,1.0,1.0,0.0698547741571936
16.080000000000002,1.0,1790.6242031211707,1875.0,1740.0,28783.694511397975,31100.0,31450.0,-0.012728149512227078,0.11344019362611807,0.10071204411389098,0.0013546252098273817,-0.063608136051858,0.0008665124693954516,-0.06352942249751338,0.1832595714594046,0.35342173607656413,0.35954173607656414,-0.007946216865185873,36051.27192656023,61989.2940975801,0.272,1.0,1.0,0.06981937783328654
16.12,1.0,1790.8222614388212,1875.0,1740.0,28782.783506070882,31100.0,31450.0,-0.012709312761599123,0.11347559193314916,0.10076627917155002,0.0013567432400905279,-0.0635716024863955,0.0008380685621539929,-0.06349575467930796,0.1832595714594046,0.3531038874019567,0.3592238874019567,-0.007946216865185873,36063.81033607122,62013.78913993949,0.27183275044817834,1.0,1.0,0.06978397952625545
16.16,1.0,1791.0200312409688,1875.0,1740.0,28781.873754169566,31100.0,31450.0,-0.012690341644552095,0.11351088936831387,0.10082054772376177,0.0013563081347159158,-0.0635363380960984,0.00080788022803185,-0.0634635072937512,0.1832595714594046,0.35278603872734926,0.3589060387273493,-0.007946216865185873,36076.33432032661,62038.2562037632,0.2716305110419209,1.0,1.0,0.06974868209109074
16.2,1.0,1791.2175125459275,1875.0,1740.0,28780.965265744497,31100.0,31450.0,-0.012671236791431107,0.11354598566988158,0.10087474887845047,0.001353382459955029,-0.06350241464141317,0.0007760731777633278,-0.06343274004718456,0.1832595714594046,0.3524681900527418,0.35858819005274184,-0.007946216865185873,36088.8438156796,62062.695217328685,0.27142942404628606,1.0,1.0,0.06971358578952302
16.240000000000002,1.0,1791.4147054031614,1875.0,1740.0,28780.058050796117,31100.0,31450.0,-0.012651999037571849,0.11358078339990584,0.10092878436233398,0.0013480345436439345,-0.06346989842519443,0.0007427750240774139,-0.06340350705204403,0.1832595714594046,0.3521503413781344,0.3582703413781344,-0.007946216865185873,36101.33875993505,62087.10611233411,0.2712300477395835,1.0,1.0,0.06967878805949877
16.28,1.0,1791.6116098925154,1875.0,1740.0,28779.15211926033,31100.0,31450.0,-0.012632629416652108,0.11361518816164688,0.10098255874499477,0.001340338154104056,-0.06343885022155908,0.0007081148728806648,-0.063375856793803,0.1832595714594046,0.35183249270352696,0.35795249270352697,-0.007946216865185873,36113.81909239361,62111.488823886415,0.27103292297529197,1.0,1.0,0.06964438329775773
16.32,1.0,1791.8082261233742,1875.0,1740.0,28778.247480994483,31100.0,31450.0,-0.012613129153618832,0.11364910880354653,0.1010359796499277,0.0013303721702451411,-0.06340932522221271,0.0006722229188158774,-0.06334983211486195,0.1832595714594046,0.3515146440289195,0.35763464402891953,-0.007946216865185873,36126.28475389021,62135.84329047941,0.2708385720133695,1.0,1.0,0.06961046265585807
16.36,1.0,1792.0045542337546,1875.0,1740.0,28777.344145763887,31100.0,31450.0,-0.012593499657220151,0.1136824576094554,0.10108895795223526,0.0013182202440045177,-0.06338137300003248,0.0006352300462693104,-0.06332547021507093,0.1832595714594046,0.3511967953543121,0.3573167953543121,-0.007946216865185873,36138.73568682756,62160.16945396277,0.2706474974303316,1.0,1.0,0.0695771138499492
16.4,1.0,1792.2005943893325,1875.0,1740.0,28776.442123228826,31100.0,31450.0,-0.012573742512172276,0.1137151504748587,0.10114140796268643,0.001303970456255496,-0.06335503748964462,0.0005972674368696963,-0.06330280266852938,0.1832595714594046,0.35087894667970465,0.35699894667970467,-0.007946216865185873,36151.171835204266,62184.467259501995,0.27046018110955183,1.0,1.0,0.06954442098454591
16.44,1.0,1792.3963467824115,1875.0,1740.0,28775.54142293218,31100.0,31450.0,-0.01255385947099163,0.1137471070688922,0.10119324759790058,0.0012877149673132542,-0.06333035698469122,0.0005584661844781166,-0.06328185545626852,0.1832595714594046,0.3505610980050972,0.35668109800509723,-0.007946216865185873,36163.59314463802,62208.736655529574,0.27027708331297856,1.0,1.0,0.06951246439051241
16.48,1.0,1792.591811630834,1875.0,1740.0,28774.642054287622,31100.0,31450.0,-0.012533852445522861,0.1137782509819854,0.10124439853646254,0.0012695496631588824,-0.0633073641514392,0.0005189569186225922,-0.06326264901438307,0.1832595714594046,0.3502432493304898,0.3563632493304898,-0.007946216865185873,36175.999562383215,62232.97759368773,0.2700986418352023,1.0,1.0,0.06948132047741921
16.52,1.0,1792.7869891768414,1875.0,1740.0,28773.74402656843,31100.0,31450.0,-0.012513723498193668,0.11380850985901374,0.10129478636082008,0.0012495737984914996,-0.06328608605834422,0.00047886943729384993,-0.06324519829714402,0.1832595714594046,0.34992540065588235,0.35604540065588236,-0.007946216865185873,36188.39103734391,62257.19002876298,0.2699252712405494,1.0,1.0,0.06945106160039087
16.56,1.0,1792.9818796858879,1875.0,1740.0,28772.847348896925,31100.0,31450.0,-0.012493474833027441,0.11383781551788597,0.10134434068485854,0.0012278896377046157,-0.06326654422114417,0.0004383323499693219,-0.06322951285459075,0.1832595714594046,0.3496075519812749,0.3557275519812749,-0.007946216865185873,36200.76752008132,62281.37391861301,0.2697573621836265,1.0,1.0,0.06942175594151864
16.6,1.0,1793.176483445408,1875.0,1740.0,28771.95203023455,31100.0,31450.0,-0.012473108786444843,0.11386610405353642,0.10139299526709158,0.0012046020948662496,-0.06324875466302099,0.0003974727316790893,-0.06321559692406828,0.1832595714594046,0.3492897033066675,0.3554097033066675,-0.007946216865185873,36213.12896281671,62305.52922408604,0.2695952808134888,1.0,1.0,0.06939346740586819
16.64,1.0,1793.3708007635491,1875.0,1740.0,28771.058079372644,31100.0,31450.0,-0.012452627817885318,0.11389331592733452,0.10144068810944921,0.0011798183737629063,-0.06323272798933552,0.0003564157888938279,-0.06320344953514777,0.1832595714594046,0.34897185463206004,0.35509185463206006,-0.007946216865185873,36225.47531942916,62329.65590893326,0.26943936826136144,1.0,1.0,0.06936625553207008
16.68,1.0,1793.5648319678678,1875.0,1740.0,28770.165504923836,31100.0,31450.0,-0.012432034500279462,0.11391939604196599,0.10148736154168654,0.0011536476090453966,-0.06321846947640804,0.0003152845379465727,-0.06319306462733991,0.1832595714594046,0.3486540059574526,0.3547740059574526,-0.007946216865185873,36237.806545448715,62353.75393971455,0.2692899402116014,1.0,1.0,0.06934017541743862
16.72,1.0,1793.7585774039958,1875.0,1740.0,28769.27431531418,31100.0,31450.0,-0.012411331510402922,0.11394429380188059,0.10153296229147768,0.0011262005094898144,-0.06320597917378791,0.00027419949666237424,-0.06318443117998739,0.1832595714594046,0.34833615728284517,0.3544561572828452,-0.007946216865185873,36250.12259804474,62377.82328569793,0.26914728655535775,1.0,1.0,0.06931527765752402
16.76,1.0,1793.9520374342824,1875.0,1740.0,28768.384518775936,31100.0,31450.0,-0.012390521619142192,0.11396796315944141,0.10157744154029923,0.0010975890043599056,-0.06319525201942794,0.00023327838980977632,-0.06317753335369898,0.1832595714594046,0.34801830860823774,0.35413830860823775,-0.007946216865185873,36262.423436009994,62401.86391875338,0.26901167112615565,1.0,1.0,0.0692916082999632
16.8,1.0,1794.1452124364155,1875.0,1740.0,28767.496123341087,31100.0,31450.0,-0.01236960768170229,0.11399036264694887,0.10162075496524658,0.001067925893827634,-0.0631862779671542,0.00019263586894099192,-0.06317235064266892,0.1832595714594046,0.3477004599336303,0.3538204599336303,-0.007946216865185873,36274.709019740156,62425.87581324115,0.2688833315164123,1.0,1.0,0.06926920881245574
16.84,1.0,1794.3381028020256,1875.0,1740.0,28766.60913683553,31100.0,31450.0,-0.01234859262778584,0.11401145539474984,0.101662862766964,0.0010373245043771853,-0.06317904212579893,0.00015238324712922436,-0.06316885803720625,0.1832595714594046,0.34738261125902287,0.3535026112590229,-0.007946216865185873,36286.97931120912,62449.85894589511,0.26876247897367933,1.0,1.0,0.06924811606465477
16.88,1.0,1794.5307089352796,1875.0,1740.0,28765.72356687398,31100.0,31450.0,-0.012327479451772535,0.11403120913567819,0.10170372968390565,0.0010058983500840092,-0.06317352490934373,0.0001126282490614956,-0.06316702619578463,0.1832595714594046,0.34706476258441543,0.35318476258441545,-0.007946216865185873,36299.23427394043,62473.81329570183,0.26864929837520046,1.0,1.0,0.06922836232372642
16.92,1.0,1794.7230312514662,1875.0,1740.0,28764.83942085558,31100.0,31450.0,-0.012306271202927332,0.11404959619610731,0.10174332499317998,0.0009737608006249854,-0.06316970219740214,7.347477688569764e-05,-0.06316682162590853,0.1832595714594046,0.346746913909808,0.352866913909808,-0.007946216865185873,36311.47387297469,62497.73884377551,0.2685439482791764,1.0,1.0,0.0692099752632973
16.96,1.0,1794.9150701755786,1875.0,1740.0,28763.956705960198,31100.0,31450.0,-0.012284970975665065,0.11406659347392811,0.10178162249826304,0.0009410247568385074,-0.06316754550535443,3.502269216750567e-05,-0.06316820687308236,0.1832595714594046,0.34642906523520056,0.3525490652352006,-0.007946216865185873,36323.6980748333,62521.63557322921,0.26844656105094206,1.0,1.0,0.0691929779854765
17.0,1.0,1795.1068261408993,1875.0,1740.0,28763.07542914544,31100.0,31450.0,-0.012263581899898408,0.11408218240379689,0.10181860050389847,0.0009078023346143673,-0.06316702216343419,-2.632385756102318e-06,-0.06317114071715965,0.1832595714594046,0.3461112165605931,0.35223121656059314,-0.007946216865185873,36335.90684747874,62545.50346904331,0.2683572430620814,1.0,1.0,0.06917738905560772
17.04,1.0,1795.2982995875896,1875.0,1740.0,28762.195597144335,31100.0,31450.0,-0.012242107131495294,0.11409634891002764,0.10185424177853233,0.0008742045578529601,-0.06316809550405507,-3.9399264783406735e-05,-0.0631755783753433,0.1832595714594046,0.3457933678859857,0.3519133678859857,-0.007946216865185873,36348.10016027152,62569.342517931145,0.2682760749603347,1.0,1.0,0.06916322254937697
17.080000000000002,1.0,1795.489490961289,1875.0,1740.0,28761.317216463704,31100.0,31450.0,-0.012220549842871036,0.11410908334753059,0.10188853350465954,0.0008403410611916211,-0.0631707250566567,-7.519134822355232e-05,-0.06318147171110446,0.1832595714594046,0.34547551921137826,0.35159551921137827,-0.007946216865185873,36360.277983924025,62593.152708202455,0.26820311200799546,1.0,1.0,0.06915048811187402
17.12,1.0,1795.6804007117298,1875.0,1740.0,28760.440293383203,31100.0,31450.0,-0.012198913213739473,0.11412038043122534,0.10192146721748585,0.0008063198031530316,-0.0631748667493425,-0.00010992678601490211,-0.06318876944828537,0.1832595714594046,0.3451576705367708,0.35127767053677084,-0.007946216865185873,36372.440290451465,62616.93402962519,0.2681383844863439,1.0,1.0,0.06913919102817927
