time,controller,downrange,crossrange,altitude,velocity,gamma,heading,bank,bank_cmd,bank_rate,alpha_cmd,qbar,heat_rate,load_factor,energy_height,energy_ref,energy_lower,energy_upper,energy_corridor_margin,lift_to_drag,lift,drag
57.5,1.0,138735.99775414518,11558.999785564154,32680.528551718246,2379.6809277386405,-0.03228698004189384,-0.16328953841250726,-0.30240167391040207,-0.2854923615503038,0.016076434398200057,0.1413018562414609,37059.30521131053,161878.95537315618,2.361742487403507,321407.12315043627,310773.1011786882,292773.1011786882,334773.1011786882,13365.978028251906,6.192899728953043,25476.86016050516,4113.882232162705
57.6,1.0,138970.65744446003,11520.30318336931,32672.908722467673,2379.3381973390083,-0.031769125296963754,-0.16357891316890383,-0.3007925414729342,-0.2838677840661721,0.01609132437467853,0.1413018562414609,37087.86082273588,161894.66691844602,2.36356230027837,321316.3423780198,310706.6807481401,292706.6807481401,334706.6807481401,13390.33837012027,6.192899728953043,25496.49105522736,4117.052135694394
57.7,1.0,139205.27598041724,11481.543774949167,32665.41328396526,2378.994673825947,-0.03125002965860161,-0.1638670459952003,-0.2991819392462132,-0.2822419391020098,0.01610602226720992,0.1413018562414609,37115.77091334693,161908.80936230675,2.365340974930999,321225.50557298464,310640.27196633385,292640.27196633385,334640.27196633385,13414.766393349215,6.192899728953043,25515.678178987786,4120.150381201377
57.800000000000004,1.0,139439.85326055568,11442.72189533048,32658.042498149378,2378.650362511079,-0.030729710033702416,-0.1641539273474244,-0.29756988648249044,-0.2806148463539578,0.01612052763722782,0.1413018562414609,37143.03279651663,161921.38035956232,2.3670783401460613,321134.6143689762,310573.874861988,292573.874861988,334573.874861988,13439.260493011796,6.192899728953043,25534.41968483271,4123.176670446349
57.900000000000006,1.0,139674.38918401767,11403.837881739948,32650.7966226388,2378.305268749574,-0.030208183444223945,-0.16443954774911074,-0.29595640247625893,-0.2789865255433496,0.016134840062315137,0.1413018562414609,37169.64383972831,161932.37766805058,2.368774228156611,321043.6704053263,310507.48946365033,292507.48946365033,334507.48946365033,13463.819058324036,6.192899728953043,25552.71376300723,4126.130711198695
58.0,1.0,139908.88365055854,11364.892073583887,32643.67591070757,2377.9593979397164,-0.02968546702581362,-0.16472389779251007,-0.2943415065626309,-0.2773569964150119,0.016148959136280117,0.1413018562414609,37195.60146511591,161941.79914905026,2.3704284746785156,320952.67532691074,310441.11579969514,292441.11579969514,334441.11579969514,13488.440472784394,6.192899728953043,25570.55864132667,4129.01221729446
58.1,1.0,140143.33656055614,11325.884812427596,32636.68061126024,2377.6127555224616,-0.029161578026412484,-0.16500696813978877,-0.2927252181157081,-0.27572627873556244,0.01616288446922798,0.1413018562414609,37220.90314999474,161949.64276769175,2.3720409189442804,320861.630784006,310374.7538983204,292374.7538983204,334374.7538983204,13513.123114314454,6.192899728953043,25587.952585541418,4131.820908695264
58.2,1.0,140377.7478150203,11286.816441974419,32629.810968807524,2377.265346980992,-0.0286365338048365,-0.16528874952421857,-0.291107556546945,-0.2740943922917042,0.0161766156876314,0.1413018562414609,37245.54642738188,161955.9065933509,2.3736114037362164,320770.538432144,310308.4037875454,292308.4037875454,334308.4037875454,13537.865355401416,6.192899728953043,25604.89389969474,4134.556511546077
58.300000000000004,1.0,140612.11731560237,11247.687308044513,32623.06722344234,2376.917177840262,-0.028110351829335366,-0.16556923275135738,-0.28948854130350565,-0.2724613568885166,0.016190152434393257,0.1413018562414609,37269.52888650715,161960.58880002788,2.375139775418999,320679.3999319675,310242.06549520756,292242.06549520756,334242.06549520756,13562.665563240065,6.192899728953043,25621.380926473998,4137.218758231935
58.400000000000006,1.0,140846.44496460463,11208.497758553314,32616.449610816246,2376.568253666537,-0.027583049676129137,-0.16584840870021855,-0.2878681918666143,-0.2708271923477445,0.016203494368913773,0.1413018562414609,37292.84817331316,161963.68766670793,2.3766258839715393,320588.2169490823,310175.7390489604,292175.7390489604,334175.7390489604,13587.522099878057,6.192899728953043,25637.41204755444,4139.807387433453
