time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
37.08,2315.64089207134,1830,28076.7635873662,29100,-0.00934591618644351,0.0747571254146401,0.0654112092281964,0.00145876641853185,-0.0418721070263464,1.25203312104928e-06,-0.0418720084722743,0.0826832487719841,66511.2714692132
37.1,2315.6521220462,1830,28076.3314329046,29100,-0.00931672092224111,0.0747571062443912,0.0654403853221499,0.00145884287736337,-0.041872081638841,1.24556781901431e-06,-0.041871983673141,0.0824725027719856,66515.9088410441
37.12,2315.66314905171,1830,28075.9006284632,29100,-0.00928752432318502,0.0747570872622055,0.0654695629390203,0.00145891871039425,-0.0418720563885868,1.23859059627365e-06,-0.0418719590489412,0.0822629407006773,66520.5223991571
37.14,2315.67397419349,1830,28075.4711741548,29100,-0.00925832639129665,0.0747570684576037,0.0654987420663068,0.00145899391929038,-0.0418720312857618,1.23112203448262e-06,-0.0418719346081899,0.0820545592619538,66525.1122012023
37.16,2315.68459857408,1830,28075.0430700913,29100,-0.00922912712862684,0.0747570498201763,0.0655279226915493,0.00145906850638703,-0.041872006340123,1.22318290217127e-06,-0.0418719103589714,0.081847355167617,66529.6783046978
37.18,2315.69502329295,1830,28074.6163163841,29100,-0.00919992653725573,0.0747570313395962,0.0655571048023403,0.00145914247466925,-0.0418719815610035,1.21479412234576e-06,-0.0418718863089382,0.0816413251373648,66534.2207670301
37.2,2315.70524944654,1830,28074.190913144,29100,-0.0091707246192925,0.0747570130056316,0.0655862883863389,0.00145921582775187,-0.0418719569573095,1.2059767401086e-06,-0.041871862465311,0.0814364658987826,66538.7396454547
37.22,2315.71527812821,1830,28073.766860481,29100,-0.00914152137687514,0.0747569948081576,0.0656154734312822,0.00145928856985903,-0.0418719325375182,1.19675189103861e-06,-0.0418718388348787,0.0812327741873201,66543.2349970956
37.24,2315.72511042831,1830,28073.3441585045,29100,-0.00911231681217018,0.0747569767371684,0.065644659924998,0.00145936070580339,-0.0418719083096764,1.18714077009029e-06,-0.0418718154239995,0.081030246746282,66547.7068789463
37.26,2315.73474743415,1830,28072.9228073233,29100,-0.00908311092737245,0.0747569587827885,0.0656738478554159,0.00145943224096499,-0.0418718842813995,1.17716460087824e-06,-0.0418717922386025,0.0808288803268226,66552.155347869
37.28,2315.74419023002,1830,28072.5028070456,29100,-0.00905390372470476,0.0747569409352834,0.0657030372105785,0.00145950318126984,-0.0418718604598714,1.1668446060434e-06,-0.0418717692841894,0.0806286716879157,66556.5804605959
37.3,2315.75343989718,1830,28072.0841577788,29100,-0.0090246952064176,0.0747569231850702,0.0657322279786524,0.00145957353316825,-0.0418718368518446,1.15620197825594e-06,-0.0418717465658372,0.0804296175963546,66560.9822737284
37.32,2315.7624975139,1830,28071.6668596298,29100,-0.00899548537478887,0.0747569055227273,0.0657614201479382,0.00145964330361289,-0.0418718134636416,1.14525785190889e-06,-0.0418717240882013,0.0802317148267342,66565.360843738
37.34,2315.77136415542,1830,28071.2509127049,29100,-0.00896627423212352,0.0747568879390042,0.0657906137068805,0.00145971250003677,-0.0418717903011558,1.13403327486987e-06,-0.041871701855519,0.0800349601614372,66569.7162269661
37.36,2315.78004089402,1830,28070.8363171095,29100,-0.0089370617807532,0.0747568704248302,0.0658198086440768,0.00145978113033098,-0.041871767369854,1.12254918195151e-06,-0.0418716798716137,0.0798393503906197,66574.0484796244
37.38,2315.78852879895,1830,28070.4230729488,29100,-0.00890784802303597,0.0747568529713235,0.0658490049482873,0.00145984920282236,-0.0418717446747788,1.11082636915811e-06,-0.0418716581398995,0.0796448823122032,66578.357657795
37.4,2315.79682893652,1830,28070.0111803269,29100,-0.00887863296135588,0.0747568355697986,0.0658782026084426,0.00145991672625105,-0.0418717222205519,1.09888546742032e-06,-0.0418716366633861,0.0794515527318542,66582.6438174304
37.42,2315.80494237005,1830,28069.6006393476,29100,-0.00884941659812264,0.0747568182117749,0.0659074016136521,0.00145998370974803,-0.0418717000113775,1.08674691883799e-06,-0.0418716154446841,0.0792593584629708,66586.9070143542
37.44,2315.81287015988,1830,28069.1914501139,29100,-0.00882019893577124,0.074756800888983,0.0659366019532116,0.00146005016281265,-0.0418716780510464,1.07443095248747e-06,-0.0418715944860113,0.0790682963266749,66591.1473042608
37.46,2315.82061336341,1830,28068.7836127283,29100,-0.00879097997676155,0.0747567835933721,0.0659658036166103,0.00146011609529012,-0.0418716563429408,1.06195756204128e-06,-0.0418715737891985,0.078878363151795,66595.3647427158
37.48,2315.82817303509,1830,28068.3771272926,29100,-0.00876175972357795,0.0747567663171159,0.0659950065935378,0.00146018151734907,-0.0418716348900394,1.04934648319384e-06,-0.0418715533556966,0.0786895557748541,66599.5593851563
37.5,2315.83555022639,1830,28067.9719939079,29100,-0.00873253817872892,0.0747567490526188,0.0660242108738897,0.00146024643945925,-0.0418716136949223,1.0366171726885e-06,-0.0418715331865834,0.0785018710400541,66603.7312868907
37.52,2315.8427459859,1830,28067.5682126748,29100,-0.00870331534474661,0.0747567317925211,0.0660534164477743,0.0014603108723692,-0.0418715927597778,1.02378878817694e-06,-0.0418715132825709,0.0783153057992647,66607.8805030996
37.54,2315.84976135922,1830,28067.1657836934,29100,-0.0086740912241865,0.0747567145297037,0.066082623305517,0.00146037482708418,-0.0418715720864079,1.01088016844721e-06,-0.0418714936440133,0.0781298569120087,66612.0070888351
37.56,2315.85659738907,1830,28066.7647070628,29100,-0.0086448658196269,0.0747566972572933,0.0661118314376662,0.0014604383148442,-0.0418715516762354,9.97909815696419e-07,-0.0418714742709147,0.0779455212454482,66616.1110990217
